Order_ID,Customer_ID,Country,Product_Type,Leather_Type,Order_Date,Delivery_Date,Quantity_SqFt,Price_per_SqFt,Total_Value,Currency,Order_Status,Factory_ID
ORD00204,CUST0068,USA,Leather Sheets,Goat,2024-03-19,2024-05-04,9947,240,2387280,USD,Pending,Vaniyambadi Unit
ORD00205,CUST0095,France,Finished Leather,Buffalo,2024-04-15,2024-06-05,3077,145,446165,USD,Completed,Ambur Unit
ORD00206,CUST0063,Vietnam,Crust Leather,Buffalo,2025-01-07,2025-02-15,1253,200,250600,USD,Shipped,Chennai Finishing
ORD00207,CUST0058,USA,Wet Blue Leather,Cow,2025-03-02,2025-04-06,5772,143,825396,EUR,Completed,Ambur Unit
ORD00208,CUST0046,Vietnam,Leather Sheets,Cow,2025-06-12,2025-06-29,4156,285,1184460,EUR,Pending,Ranipet Unit
ORD00209,CUST0084,Vietnam,Wet Blue Leather,Buffalo,2025-04-12,2025-04-27,1915,221,423215,EUR,Shipped,Ranipet Unit
ORD00210,CUST0190,Germany,Leather Sheets,Buffalo,2025-01-12,2025-03-05,4474,198,885852,USD,Completed,Ambur Unit
ORD00211,CUST0239,China,Wet Blue Leather,Cow,2024-08-26,2024-10-14,7218,86,620748,EUR,Completed,Chennai Finishing
ORD00212,CUST0218,Germany,Crust Leather,Sheep,2024-07-29,2024-09-15,5538,106,587028,EUR,Completed,Vaniyambadi Unit
ORD00213,CUST0183,USA,Leather Panels,Sheep,2024-02-14,2024-03-14,5084,103,523652,EUR,Pending,Ambur Unit
ORD00214,CUST0149,China,Leather Sheets,Cow,2024-05-16,2024-07-10,2065,209,431585,USD,Pending,Vaniyambadi Unit
ORD00215,CUST0061,France,Wet Blue Leather,Goat,2024-11-18,2024-12-28,5278,146,770588,EUR,Pending,Vaniyambadi Unit
ORD00216,CUST0020,USA,Crust Leather,Cow,2025-08-21,2025-09-11,3821,114,435594,USD,Pending,Chennai Finishing
ORD00217,CUST0081,USA,Crust Leather,Sheep,2025-07-02,2025-08-08,7160,110,787600,EUR,Pending,Ranipet Unit
ORD00218,CUST0219,China,Wet Blue Leather,Cow,2024-06-10,2024-08-07,2464,103,253792,USD,Pending,Vaniyambadi Unit
ORD00219,CUST0024,USA,Finished Leather,Goat,2025-02-09,2025-03-28,4566,171,780786,EUR,Completed,Ambur Unit
ORD00220,CUST0244,Japan,Leather Panels,Buffalo,2025-04-08,2025-05-28,7125,298,2123250,USD,Pending,Ambur Unit
ORD00221,CUST0206,China,Crust Leather,Buffalo,2024-01-13,2024-01-31,2790,111,309690,USD,Pending,Ranipet Unit
ORD00222,CUST0176,USA,Finished Leather,Cow,2025-08-23,2025-09-23,1876,229,429604,USD,Completed,Chennai Finishing
ORD00223,CUST0208,Italy,Finished Leather,Sheep,2024-12-05,2024-12-27,2610,103,268830,USD,Completed,Chennai Finishing
ORD00224,CUST0211,USA,Leather Sheets,Buffalo,2024-01-31,2024-03-10,6971,207,1442997,EUR,Completed,Vaniyambadi Unit
ORD00225,CUST0071,Japan,Leather Panels,Buffalo,2024-06-01,2024-06-18,5085,194,986490,EUR,Pending,Chennai Finishing
ORD00226,CUST0226,Germany,Wet Blue Leather,Sheep,2024-03-03,2024-03-23,9522,202,1923444,USD,Pending,Vaniyambadi Unit
ORD00227,CUST0165,China,Finished Leather,Sheep,2025-10-07,2025-11-25,9114,143,1303302,EUR,Pending,Chennai Finishing
ORD00228,CUST0089,Spain,Wet Blue Leather,Buffalo,2024-11-25,2025-01-03,9767,208,2031536,USD,Pending,Vaniyambadi Unit
ORD00229,CUST0008,China,Wet Blue Leather,Buffalo,2025-04-28,2025-06-15,5102,94,479588,USD,Completed,Vaniyambadi Unit
ORD00230,CUST0169,Spain,Crust Leather,Sheep,2025-06-30,2025-07-18,4451,148,658748,EUR,Completed,Vaniyambadi Unit
ORD00231,CUST0061,France,Finished Leather,Goat,2025-01-02,2025-02-23,5710,286,1633060,USD,Shipped,Vaniyambadi Unit
ORD00232,CUST0215,UK,Leather Sheets,Cow,2024-11-12,2024-12-08,8564,218,1866952,USD,Completed,Vaniyambadi Unit
ORD00233,CUST0155,Japan,Finished Leather,Goat,2025-06-23,2025-08-07,4084,85,347140,USD,Completed,Ranipet Unit
ORD00234,CUST0184,Italy,Finished Leather,Buffalo,2024-11-27,2024-12-15,3407,285,970995,USD,Completed,Ranipet Unit
ORD00235,CUST0246,Vietnam,Leather Panels,Cow,2025-11-09,2025-12-19,1688,175,295400,EUR,Pending,Ranipet Unit
ORD00236,CUST0035,USA,Leather Sheets,Goat,2025-03-23,2025-05-17,3080,267,822360,USD,Shipped,Ranipet Unit
ORD00237,CUST0058,USA,Wet Blue Leather,Buffalo,2024-11-10,2025-01-08,3372,176,593472,USD,Shipped,Ambur Unit
ORD00238,CUST0243,USA,Crust Leather,Goat,2025-08-04,2025-08-21,9885,180,1779300,USD,Shipped,Ambur Unit
ORD00239,CUST0240,USA,Crust Leather,Goat,2024-12-05,2024-12-24,8629,116,1000964,EUR,Completed,Ambur Unit
ORD00240,CUST0211,USA,Crust Leather,Buffalo,2024-01-12,2024-02-12,6000,194,1164000,USD,Pending,Ranipet Unit
ORD00241,CUST0202,USA,Leather Sheets,Sheep,2024-01-02,2024-01-20,2270,264,599280,EUR,Completed,Chennai Finishing
ORD00242,CUST0127,Germany,Finished Leather,Sheep,2025-07-13,2025-08-21,6704,169,1132976,USD,Completed,Chennai Finishing
ORD00243,CUST0019,Spain,Wet Blue Leather,Cow,2024-01-21,2024-02-25,1047,155,162285,USD,Pending,Vaniyambadi Unit
ORD00244,CUST0228,Germany,Finished Leather,Goat,2024-03-17,2024-05-06,6651,121,804771,EUR,Shipped,Ambur Unit
ORD00245,CUST0111,France,Finished Leather,Cow,2025-03-20,2025-04-14,3203,235,752705,EUR,Completed,Vaniyambadi Unit
ORD00246,CUST0105,USA,Wet Blue Leather,Goat,2025-07-07,2025-08-07,9578,264,2528592,USD,Completed,Ambur Unit
ORD00247,CUST0101,UK,Finished Leather,Goat,2025-05-17,2025-06-10,9867,220,2170740,USD,Pending,Ambur Unit
ORD00248,CUST0076,Italy,Crust Leather,Buffalo,2024-04-09,2024-04-25,8369,131,1096339,EUR,Completed,Chennai Finishing
ORD00249,CUST0217,UK,Leather Sheets,Goat,2025-02-11,2025-03-28,2392,158,377936,USD,Shipped,Chennai Finishing
ORD00250,CUST0048,Japan,Leather Sheets,Cow,2025-01-13,2025-02-08,6578,177,1164306,EUR,Pending,Chennai Finishing
ORD00251,CUST0068,USA,Finished Leather,Buffalo,2024-10-02,2024-11-22,4206,294,1236564,USD,Completed,Ranipet Unit
ORD00252,CUST0207,Italy,Leather Panels,Cow,2025-08-26,2025-09-24,9371,185,1733635,EUR,Shipped,Chennai Finishing
ORD00253,CUST0248,Germany,Crust Leather,Sheep,2025-05-01,2025-06-21,9273,255,2364615,EUR,Completed,Chennai Finishing
ORD00254,CUST0232,Germany,Leather Panels,Buffalo,2025-08-07,2025-09-24,1068,208,222144,USD,Pending,Vaniyambadi Unit
ORD00255,CUST0243,USA,Finished Leather,Sheep,2024-07-16,2024-08-08,3238,134,433892,USD,Shipped,Chennai Finishing
ORD00256,CUST0052,South Korea,Wet Blue Leather,Cow,2025-09-01,2025-10-02,2922,293,856146,USD,Pending,Chennai Finishing
ORD00257,CUST0142,South Korea,Leather Sheets,Cow,2024-10-09,2024-11-26,5843,299,1747057,EUR,Completed,Chennai Finishing
ORD00258,CUST0039,Vietnam,Finished Leather,Cow,2025-08-25,2025-10-16,2928,225,658800,USD,Pending,Ranipet Unit
ORD00259,CUST0225,Vietnam,Leather Sheets,Sheep,2025-01-27,2025-03-24,7232,147,1063104,USD,Completed,Ranipet Unit
ORD00260,CUST0104,France,Leather Sheets,Cow,2025-09-15,2025-11-12,2856,238,679728,EUR,Pending,Vaniyambadi Unit
ORD00261,CUST0013,UK,Wet Blue Leather,Goat,2025-01-16,2025-02-01,8285,148,1226180,EUR,Pending,Chennai Finishing
ORD00262,CUST0220,France,Leather Sheets,Goat,2024-05-17,2024-06-20,2109,138,291042,EUR,Shipped,Chennai Finishing
ORD00263,CUST0155,Japan,Leather Sheets,Sheep,2025-03-28,2025-04-25,1962,128,251136,EUR,Completed,Vaniyambadi Unit
ORD00264,CUST0017,Italy,Crust Leather,Cow,2025-06-02,2025-07-12,5597,261,1460817,USD,Completed,Vaniyambadi Unit
ORD00265,CUST0215,UK,Finished Leather,Goat,2024-02-03,2024-03-18,1444,143,206492,USD,Pending,Ranipet Unit
ORD00266,CUST0211,USA,Finished Leather,Cow,2025-02-10,2025-04-06,8105,209,1693945,USD,Pending,Chennai Finishing
ORD00267,CUST0153,Vietnam,Leather Panels,Goat,2025-04-30,2025-06-21,7808,125,976000,EUR,Completed,Ranipet Unit
ORD00268,CUST0192,South Korea,Finished Leather,Buffalo,2024-01-29,2024-03-08,1980,152,300960,USD,Completed,Vaniyambadi Unit
ORD00269,CUST0174,Vietnam,Leather Panels,Cow,2025-10-29,2025-12-09,3887,148,575276,USD,Pending,Vaniyambadi Unit
ORD00270,CUST0166,USA,Wet Blue Leather,Goat,2024-01-09,2024-02-07,3337,233,777521,EUR,Pending,Chennai Finishing
ORD00271,CUST0219,China,Leather Sheets,Goat,2024-09-15,2024-10-13,6213,197,1223961,EUR,Shipped,Ambur Unit
ORD00272,CUST0002,Germany,Leather Panels,Goat,2025-01-18,2025-03-09,8880,249,2211120,EUR,Shipped,Ambur Unit
ORD00273,CUST0124,Germany,Wet Blue Leather,Goat,2024-10-10,2024-12-04,1545,166,256470,EUR,Shipped,Ranipet Unit
ORD00274,CUST0049,South Korea,Leather Panels,Sheep,2024-09-03,2024-09-21,2956,212,626672,EUR,Shipped,Vaniyambadi Unit
ORD00275,CUST0185,South Korea,Wet Blue Leather,Sheep,2025-05-24,2025-06-26,917,247,226499,EUR,Pending,Ambur Unit
ORD00276,CUST0150,Italy,Crust Leather,Sheep,2024-07-13,2024-08-18,9872,288,2843136,EUR,Shipped,Ranipet Unit
ORD00277,CUST0217,UK,Crust Leather,Goat,2025-11-04,2025-12-24,3285,295,969075,USD,Pending,Vaniyambadi Unit
ORD00278,CUST0190,Germany,Wet Blue Leather,Cow,2025-07-26,2025-08-21,4737,265,1255305,USD,Pending,Vaniyambadi Unit
ORD00279,CUST0191,Spain,Wet Blue Leather,Goat,2024-12-05,2025-01-12,5531,187,1034297,EUR,Completed,Chennai Finishing
ORD00280,CUST0014,Germany,Finished Leather,Sheep,2024-07-18,2024-09-03,1666,200,333200,EUR,Pending,Ambur Unit
ORD00281,CUST0223,USA,Leather Sheets,Sheep,2024-07-24,2024-08-29,2970,115,341550,USD,Pending,Vaniyambadi Unit
ORD00282,CUST0200,Spain,Crust Leather,Goat,2024-12-06,2025-01-30,1824,204,372096,USD,Completed,Chennai Finishing
ORD00283,CUST0071,Japan,Crust Leather,Sheep,2024-06-21,2024-08-11,3930,274,1076820,USD,Completed,Chennai Finishing
ORD00284,CUST0163,China,Leather Sheets,Cow,2025-03-15,2025-04-29,7535,183,1378905,USD,Shipped,Vaniyambadi Unit
ORD00285,CUST0188,UK,Crust Leather,Cow,2024-11-25,2025-01-12,6612,83,548796,USD,Shipped,Vaniyambadi Unit
ORD00286,CUST0058,USA,Leather Sheets,Goat,2024-05-12,2024-06-02,6141,159,976419,USD,Completed,Ambur Unit
ORD00287,CUST0077,USA,Leather Panels,Goat,2025-06-16,2025-08-08,5264,196,1031744,EUR,Shipped,Vaniyambadi Unit
ORD00288,CUST0088,USA,Leather Sheets,Cow,2024-07-11,2024-08-05,8531,171,1458801,USD,Completed,Vaniyambadi Unit
ORD00289,CUST0055,China,Finished Leather,Goat,2025-05-31,2025-06-25,859,230,197570,USD,Pending,Ranipet Unit
ORD00290,CUST0198,UK,Finished Leather,Cow,2024-02-19,2024-04-12,9261,239,2213379,USD,Completed,Ambur Unit
ORD00291,CUST0107,Germany,Wet Blue Leather,Sheep,2024-05-06,2024-06-25,7779,177,1376883,USD,Completed,Ambur Unit
ORD00292,CUST0078,UK,Leather Panels,Goat,2024-04-13,2024-06-09,7395,249,1841355,USD,Pending,Ambur Unit
ORD00293,CUST0131,China,Leather Sheets,Buffalo,2024-04-26,2024-05-17,2428,152,369056,USD,Pending,Vaniyambadi Unit
ORD00294,CUST0092,South Korea,Leather Panels,Sheep,2024-06-13,2024-06-30,7213,155,1118015,USD,Shipped,Chennai Finishing
ORD00295,CUST0085,France,Finished Leather,Cow,2024-01-14,2024-03-11,4342,80,347360,EUR,Completed,Ambur Unit
ORD00296,CUST0200,Spain,Crust Leather,Sheep,2024-04-13,2024-05-14,8883,99,879417,EUR,Pending,Chennai Finishing
ORD00297,CUST0013,UK,Wet Blue Leather,Goat,2024-06-27,2024-07-14,2135,288,614880,EUR,Pending,Ambur Unit
ORD00298,CUST0025,Germany,Crust Leather,Goat,2024-05-21,2024-07-17,1251,82,102582,EUR,Pending,Ranipet Unit
ORD00299,CUST0225,Vietnam,Finished Leather,Sheep,2024-12-16,2025-01-11,2022,175,353850,EUR,Pending,Ranipet Unit
ORD00300,CUST0214,USA,Crust Leather,Cow,2025-05-04,2025-06-14,6819,256,1745664,USD,Shipped,Ambur Unit
ORD00301,CUST0242,Germany,Leather Sheets,Sheep,2025-03-02,2025-04-23,3111,106,329766,USD,Shipped,Chennai Finishing
ORD00302,CUST0200,Spain,Crust Leather,Sheep,2024-01-30,2024-03-28,6375,236,1504500,EUR,Completed,Chennai Finishing
ORD00303,CUST0113,Spain,Wet Blue Leather,Cow,2024-09-24,2024-11-19,1253,96,120288,USD,Shipped,Ranipet Unit
ORD00304,CUST0133,South Korea,Leather Sheets,Buffalo,2025-09-25,2025-10-16,9070,256,2321920,EUR,Pending,Chennai Finishing
ORD00305,CUST0039,Vietnam,Crust Leather,Sheep,2024-02-25,2024-03-11,9647,236,2276692,EUR,Completed,Ambur Unit
ORD00306,CUST0193,Germany,Wet Blue Leather,Cow,2024-09-03,2024-10-09,8555,162,1385910,USD,Shipped,Chennai Finishing
ORD00307,CUST0104,France,Leather Panels,Sheep,2025-04-15,2025-05-28,4350,100,435000,USD,Pending,Chennai Finishing
ORD00308,CUST0081,USA,Finished Leather,Sheep,2025-10-31,2025-11-16,2444,207,505908,EUR,Completed,Ambur Unit
ORD00309,CUST0212,Germany,Wet Blue Leather,Buffalo,2025-09-10,2025-11-03,1989,282,560898,EUR,Pending,Ranipet Unit
ORD00310,CUST0212,Germany,Wet Blue Leather,Sheep,2024-08-16,2024-09-29,1389,289,401421,EUR,Shipped,Chennai Finishing
ORD00311,CUST0030,UK,Finished Leather,Goat,2025-11-05,2025-12-04,2096,274,574304,EUR,Shipped,Ranipet Unit
ORD00312,CUST0141,UK,Crust Leather,Sheep,2024-04-18,2024-05-05,9052,175,1584100,USD,Shipped,Chennai Finishing
ORD00313,CUST0028,USA,Finished Leather,Sheep,2024-07-19,2024-08-15,4666,236,1101176,USD,Pending,Vaniyambadi Unit
ORD00314,CUST0184,Italy,Leather Panels,Cow,2025-02-28,2025-03-17,6036,107,645852,EUR,Pending,Vaniyambadi Unit
ORD00315,CUST0247,Japan,Leather Panels,Sheep,2025-06-27,2025-07-15,8672,81,702432,EUR,Shipped,Vaniyambadi Unit
ORD00316,CUST0178,Spain,Leather Sheets,Goat,2024-05-11,2024-06-01,9979,124,1237396,EUR,Pending,Vaniyambadi Unit
ORD00317,CUST0071,Japan,Crust Leather,Buffalo,2024-10-28,2024-12-10,7018,167,1172006,EUR,Shipped,Ranipet Unit
ORD00318,CUST0216,France,Leather Panels,Buffalo,2024-11-17,2025-01-16,9475,300,2842500,USD,Completed,Ranipet Unit
ORD00319,CUST0176,USA,Crust Leather,Goat,2024-05-15,2024-07-14,6157,252,1551564,USD,Pending,Chennai Finishing
ORD00320,CUST0150,Italy,Leather Panels,Goat,2025-03-03,2025-04-30,9849,250,2462250,EUR,Completed,Ambur Unit
ORD00321,CUST0007,UK,Finished Leather,Buffalo,2024-02-24,2024-04-21,6740,117,788580,EUR,Completed,Ranipet Unit
ORD00322,CUST0175,China,Wet Blue Leather,Buffalo,2024-03-04,2024-05-02,4605,117,538785,USD,Pending,Chennai Finishing
ORD00323,CUST0027,USA,Leather Sheets,Buffalo,2025-10-24,2025-12-13,9705,137,1329585,EUR,Shipped,Ambur Unit
ORD00324,CUST0238,UK,Wet Blue Leather,Cow,2025-03-02,2025-04-29,6751,179,1208429,USD,Shipped,Ranipet Unit
ORD00325,CUST0052,South Korea,Wet Blue Leather,Buffalo,2024-08-18,2024-10-12,7759,292,2265628,USD,Pending,Chennai Finishing
ORD00326,CUST0046,Vietnam,Finished Leather,Sheep,2024-06-26,2024-08-12,1720,127,218440,USD,Pending,Ranipet Unit
ORD00327,CUST0143,France,Wet Blue Leather,Cow,2024-06-13,2024-08-04,4829,113,545677,EUR,Pending,Vaniyambadi Unit
ORD00328,CUST0011,France,Leather Panels,Goat,2025-09-03,2025-09-21,3018,162,488916,EUR,Shipped,Ranipet Unit
ORD00329,CUST0019,Spain,Leather Panels,Cow,2024-08-13,2024-09-08,5707,214,1221298,USD,Pending,Chennai Finishing
ORD00330,CUST0024,USA,Wet Blue Leather,Goat,2024-08-06,2024-10-02,6224,136,846464,EUR,Pending,Vaniyambadi Unit
ORD00331,CUST0244,Japan,Finished Leather,Cow,2025-07-28,2025-09-22,9191,201,1847391,EUR,Pending,Vaniyambadi Unit
ORD00332,CUST0232,Germany,Leather Sheets,Cow,2025-11-29,2026-01-03,4494,90,404460,EUR,Pending,Ranipet Unit
ORD00333,CUST0007,UK,Leather Panels,Sheep,2025-01-18,2025-03-06,8968,290,2600720,EUR,Completed,Ranipet Unit
ORD00334,CUST0230,Germany,Finished Leather,Buffalo,2025-06-10,2025-06-30,3654,162,591948,USD,Shipped,Ambur Unit
ORD00335,CUST0054,France,Crust Leather,Sheep,2025-03-10,2025-03-31,3992,255,1017960,USD,Shipped,Vaniyambadi Unit
ORD00336,CUST0007,UK,Finished Leather,Cow,2024-12-05,2024-12-22,8023,263,2110049,USD,Completed,Ranipet Unit
ORD00337,CUST0143,France,Leather Sheets,Sheep,2024-08-21,2024-09-21,1654,227,375458,EUR,Shipped,Chennai Finishing
ORD00338,CUST0111,France,Finished Leather,Cow,2025-02-02,2025-04-01,5683,84,477372,USD,Shipped,Ambur Unit
ORD00339,CUST0180,South Korea,Wet Blue Leather,Goat,2025-05-29,2025-06-19,1689,171,288819,USD,Pending,Chennai Finishing
ORD00340,CUST0098,Germany,Leather Sheets,Buffalo,2025-11-07,2025-11-23,6973,290,2022170,USD,Completed,Chennai Finishing
ORD00341,CUST0204,USA,Wet Blue Leather,Goat,2025-10-11,2025-11-04,9441,155,1463355,USD,Shipped,Vaniyambadi Unit
ORD00342,CUST0032,South Korea,Leather Sheets,Cow,2025-08-09,2025-10-01,1184,81,95904,EUR,Completed,Ranipet Unit
ORD00343,CUST0055,China,Crust Leather,Buffalo,2025-06-08,2025-07-02,7260,245,1778700,USD,Shipped,Ranipet Unit
ORD00344,CUST0050,South Korea,Finished Leather,Sheep,2025-11-18,2026-01-08,2377,126,299502,USD,Pending,Ambur Unit
ORD00345,CUST0065,China,Wet Blue Leather,Goat,2025-08-17,2025-10-02,2108,130,274040,USD,Shipped,Vaniyambadi Unit
ORD00346,CUST0026,UK,Wet Blue Leather,Sheep,2024-03-12,2024-04-08,5171,238,1230698,EUR,Pending,Ranipet Unit
ORD00347,CUST0178,Spain,Wet Blue Leather,Sheep,2025-08-03,2025-09-10,2996,224,671104,USD,Completed,Ranipet Unit
ORD00348,CUST0064,Germany,Wet Blue Leather,Goat,2025-10-18,2025-11-29,4129,262,1081798,USD,Shipped,Ranipet Unit
ORD00349,CUST0225,Vietnam,Wet Blue Leather,Sheep,2025-04-01,2025-05-08,8363,198,1655874,USD,Completed,Ambur Unit
ORD00350,CUST0216,France,Crust Leather,Goat,2024-05-23,2024-07-11,5097,299,1524003,USD,Shipped,Ambur Unit
ORD00351,CUST0229,Italy,Finished Leather,Sheep,2025-06-03,2025-07-28,805,297,239085,USD,Completed,Ranipet Unit
ORD00352,CUST0140,USA,Wet Blue Leather,Sheep,2025-10-31,2025-11-24,9342,200,1868400,USD,Shipped,Ranipet Unit
ORD00353,CUST0035,USA,Leather Sheets,Goat,2025-06-06,2025-06-26,8113,208,1687504,USD,Shipped,Vaniyambadi Unit
ORD00354,CUST0218,Germany,Leather Sheets,Buffalo,2025-06-10,2025-07-03,3217,273,878241,USD,Shipped,Vaniyambadi Unit
ORD00355,CUST0189,Spain,Leather Sheets,Buffalo,2024-02-11,2024-03-11,8421,171,1439991,USD,Pending,Ranipet Unit
ORD00356,CUST0060,France,Wet Blue Leather,Sheep,2024-07-30,2024-09-16,1201,251,301451,EUR,Pending,Ambur Unit
ORD00357,CUST0011,France,Wet Blue Leather,Goat,2025-06-17,2025-08-11,5809,106,615754,USD,Pending,Chennai Finishing
ORD00358,CUST0094,USA,Crust Leather,Sheep,2024-09-14,2024-10-23,1775,212,376300,EUR,Pending,Chennai Finishing
ORD00359,CUST0203,Vietnam,Crust Leather,Sheep,2024-01-07,2024-02-23,8398,234,1965132,USD,Completed,Ambur Unit
ORD00360,CUST0132,China,Crust Leather,Goat,2024-06-02,2024-06-28,5100,134,683400,USD,Shipped,Vaniyambadi Unit
ORD00361,CUST0107,Germany,Leather Sheets,Sheep,2024-04-26,2024-06-10,5910,264,1560240,USD,Shipped,Vaniyambadi Unit
ORD00362,CUST0166,USA,Crust Leather,Buffalo,2024-09-06,2024-09-23,7232,85,614720,USD,Shipped,Ambur Unit
ORD00363,CUST0229,Italy,Wet Blue Leather,Buffalo,2024-02-27,2024-03-23,9876,117,1155492,EUR,Shipped,Ambur Unit
ORD00364,CUST0225,Vietnam,Leather Panels,Sheep,2024-08-09,2024-09-21,5144,101,519544,EUR,Completed,Vaniyambadi Unit
ORD00365,CUST0213,Spain,Crust Leather,Goat,2024-05-26,2024-07-17,7230,233,1684590,USD,Shipped,Ranipet Unit
ORD00366,CUST0237,Japan,Crust Leather,Sheep,2025-08-27,2025-09-15,7929,232,1839528,EUR,Completed,Ambur Unit
ORD00367,CUST0005,Vietnam,Leather Sheets,Buffalo,2025-05-31,2025-07-28,3815,213,812595,USD,Completed,Chennai Finishing
ORD00368,CUST0231,Italy,Finished Leather,Cow,2025-06-28,2025-08-14,1139,280,318920,EUR,Shipped,Vaniyambadi Unit
ORD00369,CUST0231,Italy,Leather Sheets,Sheep,2024-01-02,2024-02-29,9335,291,2716485,EUR,Completed,Chennai Finishing
ORD00370,CUST0059,South Korea,Leather Panels,Cow,2025-01-25,2025-03-03,8399,282,2368518,EUR,Completed,Ranipet Unit
ORD00371,CUST0123,China,Leather Panels,Sheep,2024-03-26,2024-04-28,4309,299,1288391,EUR,Completed,Ambur Unit
ORD00372,CUST0182,France,Leather Panels,Cow,2025-06-19,2025-07-11,616,227,139832,EUR,Shipped,Vaniyambadi Unit
ORD00373,CUST0177,South Korea,Crust Leather,Sheep,2025-01-05,2025-01-26,5675,184,1044200,EUR,Pending,Chennai Finishing
ORD00374,CUST0145,Vietnam,Leather Sheets,Buffalo,2024-10-09,2024-12-06,6490,236,1531640,EUR,Shipped,Chennai Finishing
ORD00375,CUST0046,Vietnam,Wet Blue Leather,Goat,2025-07-22,2025-09-05,6565,223,1463995,EUR,Shipped,Chennai Finishing
ORD00376,CUST0189,Spain,Crust Leather,Sheep,2025-11-06,2025-11-28,2762,298,823076,USD,Completed,Vaniyambadi Unit
ORD00377,CUST0131,China,Leather Panels,Cow,2024-12-12,2025-01-31,7062,281,1984422,USD,Pending,Ambur Unit
ORD00378,CUST0206,China,Leather Panels,Sheep,2024-05-28,2024-07-12,1992,290,577680,USD,Completed,Ranipet Unit
ORD00379,CUST0057,UK,Leather Sheets,Sheep,2025-09-15,2025-10-02,6575,100,657500,EUR,Shipped,Ambur Unit
ORD00380,CUST0243,USA,Finished Leather,Buffalo,2025-05-21,2025-07-03,3371,243,819153,EUR,Completed,Ambur Unit
ORD00381,CUST0201,France,Crust Leather,Cow,2024-08-25,2024-10-18,8864,212,1879168,EUR,Completed,Ambur Unit
ORD00382,CUST0250,Germany,Wet Blue Leather,Sheep,2024-10-09,2024-11-18,3079,102,314058,EUR,Shipped,Vaniyambadi Unit
ORD00383,CUST0133,South Korea,Leather Panels,Goat,2024-03-11,2024-03-31,751,268,201268,EUR,Pending,Ranipet Unit
ORD00384,CUST0058,USA,Finished Leather,Goat,2025-02-17,2025-04-09,3687,196,722652,USD,Pending,Ambur Unit
ORD00385,CUST0144,France,Finished Leather,Goat,2024-10-28,2024-12-03,1685,208,350480,EUR,Shipped,Chennai Finishing
ORD00386,CUST0248,Germany,Wet Blue Leather,Sheep,2025-05-10,2025-06-09,6678,224,1495872,EUR,Shipped,Ambur Unit
ORD00387,CUST0124,Germany,Crust Leather,Buffalo,2024-03-10,2024-04-18,2404,146,350984,EUR,Pending,Ranipet Unit
ORD00388,CUST0133,South Korea,Wet Blue Leather,Cow,2024-09-26,2024-10-26,9276,82,760632,EUR,Shipped,Ranipet Unit
ORD00389,CUST0020,USA,Wet Blue Leather,Buffalo,2025-05-02,2025-06-06,9585,125,1198125,EUR,Completed,Vaniyambadi Unit
ORD00390,CUST0128,UK,Crust Leather,Buffalo,2024-09-04,2024-10-05,3771,140,527940,USD,Completed,Ranipet Unit
ORD00391,CUST0040,Spain,Leather Sheets,Cow,2024-03-21,2024-05-18,2247,110,247170,USD,Pending,Ranipet Unit
ORD00392,CUST0159,France,Leather Sheets,Buffalo,2025-08-11,2025-09-12,5667,206,1167402,EUR,Pending,Vaniyambadi Unit
ORD00393,CUST0193,Germany,Leather Sheets,Sheep,2024-02-25,2024-04-13,9948,112,1114176,USD,Shipped,Ranipet Unit
ORD00394,CUST0101,UK,Leather Panels,Sheep,2024-05-03,2024-07-01,3363,197,662511,EUR,Shipped,Ambur Unit
ORD00395,CUST0004,China,Wet Blue Leather,Goat,2025-08-17,2025-09-07,3952,177,699504,EUR,Completed,Ranipet Unit
ORD00396,CUST0061,France,Wet Blue Leather,Buffalo,2025-09-19,2025-10-25,4913,200,982600,EUR,Pending,Vaniyambadi Unit
ORD00397,CUST0108,Italy,Leather Sheets,Buffalo,2025-02-14,2025-03-18,6599,173,1141627,USD,Shipped,Vaniyambadi Unit
ORD00398,CUST0209,China,Leather Panels,Sheep,2024-10-03,2024-11-02,2136,264,563904,EUR,Completed,Vaniyambadi Unit
ORD00399,CUST0205,France,Leather Sheets,Sheep,2024-01-10,2024-02-05,2950,201,592950,USD,Shipped,Ranipet Unit
ORD00400,CUST0202,USA,Leather Panels,Cow,2024-09-13,2024-11-02,8472,156,1321632,EUR,Completed,Vaniyambadi Unit
ORD00401,CUST0016,Vietnam,Finished Leather,Sheep,2024-09-17,2024-11-01,4030,288,1160640,EUR,Pending,Ranipet Unit
ORD00402,CUST0093,China,Finished Leather,Sheep,2024-09-20,2024-10-27,9680,222,2148960,USD,Pending,Vaniyambadi Unit
