Production_ID,Factory_ID,Production_Date,Leather_Type,Batch_No,Raw_Hides,Finished_Output,Waste_Percentage,Machine_Hours,Labor_Hours,Supervisor,Shift,Production_Status
PROD00224,Ambur Unit,2025-06-18,Goat,B00224,999,751,24.82,5.0,56.6,Supervisor 4,Day,Running
PROD00225,Ranipet Unit,2025-04-04,Goat,B00225,725,620,14.48,5.3,54.5,Supervisor 11,Day,Running
PROD00226,Chennai Finishing,2025-05-07,Sheep,B00226,731,609,16.69,10.4,24.9,Supervisor 6,Day,Completed
PROD00227,Chennai Finishing,2024-06-16,Goat,B00227,908,711,21.7,7.7,66.8,Supervisor 7,Night,Completed
PROD00228,Vaniyambadi Unit,2025-09-11,Cow,B00228,143,127,11.19,8.6,62.2,Supervisor 11,Day,Running
PROD00229,Chennai Finishing,2024-03-10,Goat,B00229,407,373,8.35,6.4,47.1,Supervisor 8,Day,Running
PROD00230,Ambur Unit,2024-10-17,Buffalo,B00230,425,340,20.0,9.1,27.5,Supervisor 10,Night,Completed
PROD00231,Ambur Unit,2025-03-19,Sheep,B00231,841,749,10.94,11.6,68.7,Supervisor 5,Day,Completed
PROD00232,Chennai Finishing,2025-08-24,Cow,B00232,413,388,6.05,6.2,71.2,Supervisor 12,Day,Running
PROD00233,Vaniyambadi Unit,2024-12-08,Sheep,B00233,278,237,14.75,5.6,69.6,Supervisor 9,Day,Completed
PROD00234,Chennai Finishing,2024-08-26,Goat,B00234,352,265,24.72,6.7,57.7,Supervisor 11,Day,Completed
PROD00235,Chennai Finishing,2024-11-13,Cow,B00235,285,269,5.61,10.8,29.2,Supervisor 8,Night,Completed
PROD00236,Ranipet Unit,2024-07-14,Sheep,B00236,748,646,13.64,5.3,34.5,Supervisor 6,Day,Running
PROD00237,Vaniyambadi Unit,2024-09-11,Buffalo,B00237,174,144,17.24,6.6,69.1,Supervisor 8,Day,Running
PROD00238,Chennai Finishing,2024-02-25,Goat,B00238,465,378,18.71,9.1,61.9,Supervisor 5,Day,Completed
PROD00239,Ranipet Unit,2024-12-15,Sheep,B00239,763,697,8.65,6.4,24.7,Supervisor 10,Day,Running
PROD00240,Ambur Unit,2024-05-14,Goat,B00240,932,768,17.6,5.9,68.0,Supervisor 1,Night,Completed
PROD00241,Vaniyambadi Unit,2024-12-19,Cow,B00241,700,537,23.29,6.8,64.6,Supervisor 12,Night,Running
PROD00242,Chennai Finishing,2024-04-22,Goat,B00242,880,831,5.57,9.5,71.5,Supervisor 6,Night,Running
PROD00243,Chennai Finishing,2025-03-18,Buffalo,B00243,224,208,7.14,5.4,50.9,Supervisor 11,Day,Running
PROD00244,Chennai Finishing,2024-05-03,Sheep,B00244,519,414,20.23,5.1,71.1,Supervisor 11,Night,Running
PROD00245,Ambur Unit,2024-01-01,Sheep,B00245,343,278,18.95,7.5,24.4,Supervisor 1,Night,Completed
PROD00246,Chennai Finishing,2025-05-27,Goat,B00246,156,126,19.23,9.3,45.2,Supervisor 8,Night,Completed
PROD00247,Vaniyambadi Unit,2025-03-08,Cow,B00247,413,325,21.31,11.3,50.3,Supervisor 12,Day,Completed
PROD00248,Ranipet Unit,2025-03-03,Cow,B00248,145,111,23.45,10.8,64.0,Supervisor 10,Day,Running
PROD00249,Ambur Unit,2025-07-04,Buffalo,B00249,951,810,14.83,4.3,68.0,Supervisor 7,Day,Running
PROD00250,Ambur Unit,2025-02-21,Sheep,B00250,348,299,14.08,9.7,64.0,Supervisor 2,Night,Running
PROD00251,Ranipet Unit,2025-10-04,Cow,B00251,710,538,24.23,9.3,42.9,Supervisor 7,Day,Running
PROD00252,Ambur Unit,2024-01-13,Sheep,B00252,590,463,21.53,11.6,62.9,Supervisor 3,Day,Completed
PROD00253,Ranipet Unit,2025-04-03,Buffalo,B00253,789,697,11.66,9.1,47.5,Supervisor 6,Night,Running
PROD00254,Vaniyambadi Unit,2024-01-30,Buffalo,B00254,118,99,16.1,4.4,44.0,Supervisor 8,Night,Completed
PROD00255,Ranipet Unit,2025-09-14,Buffalo,B00255,756,605,19.97,7.3,73.5,Supervisor 5,Night,Running
PROD00256,Chennai Finishing,2025-01-23,Sheep,B00256,369,318,13.82,7.6,24.1,Supervisor 9,Night,Running
PROD00257,Ranipet Unit,2024-12-28,Sheep,B00257,203,155,23.65,4.4,60.1,Supervisor 6,Night,Completed
PROD00258,Ambur Unit,2025-05-30,Cow,B00258,410,327,20.24,11.3,59.3,Supervisor 4,Day,Completed
PROD00259,Ranipet Unit,2025-06-25,Goat,B00259,837,633,24.37,7.4,65.5,Supervisor 4,Day,Running
PROD00260,Vaniyambadi Unit,2024-01-19,Buffalo,B00260,820,693,15.49,4.8,49.7,Supervisor 9,Night,Completed
PROD00261,Chennai Finishing,2024-04-20,Goat,B00261,706,640,9.35,6.3,48.8,Supervisor 3,Day,Completed
PROD00262,Ambur Unit,2024-05-21,Goat,B00262,247,198,19.84,11.6,37.4,Supervisor 6,Day,Completed
PROD00263,Ambur Unit,2025-06-03,Cow,B00263,450,364,19.11,9.3,55.2,Supervisor 9,Day,Running
PROD00264,Vaniyambadi Unit,2025-06-16,Sheep,B00264,511,447,12.52,5.1,42.7,Supervisor 7,Day,Completed
PROD00265,Ranipet Unit,2024-09-11,Buffalo,B00265,307,279,9.12,10.2,23.6,Supervisor 1,Day,Running
PROD00266,Ranipet Unit,2025-09-25,Buffalo,B00266,328,266,18.9,11.9,49.5,Supervisor 12,Night,Completed
PROD00267,Chennai Finishing,2024-11-17,Goat,B00267,548,519,5.29,7.3,43.2,Supervisor 9,Night,Completed
PROD00268,Chennai Finishing,2024-06-09,Buffalo,B00268,467,359,23.13,6.7,47.1,Supervisor 6,Night,Completed
PROD00269,Vaniyambadi Unit,2024-02-08,Buffalo,B00269,104,81,22.12,5.8,77.2,Supervisor 1,Night,Running
PROD00270,Ambur Unit,2024-07-07,Goat,B00270,861,726,15.68,4.6,42.1,Supervisor 10,Day,Running
PROD00271,Vaniyambadi Unit,2025-06-03,Cow,B00271,204,190,6.86,6.7,44.8,Supervisor 7,Day,Completed
PROD00272,Vaniyambadi Unit,2025-05-14,Goat,B00272,970,762,21.44,10.2,49.2,Supervisor 10,Day,Running
PROD00273,Ambur Unit,2024-11-30,Buffalo,B00273,918,724,21.13,7.8,56.7,Supervisor 9,Night,Running
PROD00274,Vaniyambadi Unit,2024-06-12,Goat,B00274,410,320,21.95,9.6,29.0,Supervisor 9,Night,Completed
PROD00275,Chennai Finishing,2024-08-28,Sheep,B00275,841,642,23.66,4.6,42.0,Supervisor 4,Day,Completed
PROD00276,Vaniyambadi Unit,2025-01-24,Sheep,B00276,645,487,24.5,9.1,68.7,Supervisor 5,Day,Completed
PROD00277,Ambur Unit,2025-01-27,Cow,B00277,785,678,13.63,4.2,47.3,Supervisor 2,Day,Completed
PROD00278,Vaniyambadi Unit,2024-11-18,Sheep,B00278,934,808,13.49,11.7,60.6,Supervisor 3,Night,Running
PROD00279,Vaniyambadi Unit,2024-10-23,Cow,B00279,519,447,13.87,11.8,33.2,Supervisor 2,Night,Completed
PROD00280,Ambur Unit,2024-04-23,Cow,B00280,302,272,9.93,6.5,76.9,Supervisor 6,Day,Completed
PROD00281,Ambur Unit,2025-03-31,Cow,B00281,260,211,18.85,6.5,47.0,Supervisor 9,Night,Running
PROD00282,Ranipet Unit,2024-02-18,Sheep,B00282,101,87,13.86,7.6,37.8,Supervisor 9,Night,Completed
PROD00283,Ambur Unit,2024-09-25,Goat,B00283,170,128,24.71,10.1,43.4,Supervisor 6,Night,Completed
PROD00284,Ranipet Unit,2025-11-08,Sheep,B00284,882,688,22.0,8.8,67.4,Supervisor 8,Night,Completed
PROD00285,Chennai Finishing,2024-09-28,Goat,B00285,327,259,20.8,8.9,54.8,Supervisor 9,Night,Completed
PROD00286,Vaniyambadi Unit,2025-09-15,Cow,B00286,718,673,6.27,9.7,43.6,Supervisor 10,Night,Completed
PROD00287,Chennai Finishing,2024-11-03,Cow,B00287,290,264,8.97,4.0,43.1,Supervisor 4,Day,Running
PROD00288,Ranipet Unit,2024-08-27,Cow,B00288,877,799,8.89,9.6,53.4,Supervisor 6,Night,Running
PROD00289,Ambur Unit,2024-03-24,Cow,B00289,347,266,23.34,12.0,56.2,Supervisor 11,Night,Running
PROD00290,Vaniyambadi Unit,2024-11-25,Buffalo,B00290,516,468,9.3,7.2,43.3,Supervisor 5,Day,Completed
PROD00291,Chennai Finishing,2025-04-20,Goat,B00291,387,324,16.28,11.0,42.7,Supervisor 11,Night,Running
PROD00292,Ambur Unit,2025-10-27,Buffalo,B00292,629,480,23.69,7.2,26.4,Supervisor 1,Night,Running
PROD00293,Chennai Finishing,2025-05-12,Buffalo,B00293,104,93,10.58,9.2,38.8,Supervisor 5,Day,Completed
PROD00294,Ambur Unit,2025-03-30,Cow,B00294,935,886,5.24,4.9,73.1,Supervisor 8,Day,Running
PROD00295,Ambur Unit,2024-10-11,Cow,B00295,952,723,24.05,5.4,25.6,Supervisor 5,Night,Completed
PROD00296,Chennai Finishing,2025-04-03,Goat,B00296,929,763,17.87,5.8,34.0,Supervisor 11,Night,Running
PROD00297,Ranipet Unit,2024-06-14,Buffalo,B00297,818,764,6.6,8.5,26.5,Supervisor 11,Day,Completed
PROD00298,Vaniyambadi Unit,2024-01-02,Cow,B00298,844,672,20.38,6.5,61.7,Supervisor 10,Day,Running
PROD00299,Ranipet Unit,2024-08-07,Sheep,B00299,741,615,17.0,9.7,77.4,Supervisor 10,Night,Running
PROD00300,Chennai Finishing,2024-08-09,Goat,B00300,341,262,23.17,10.1,61.7,Supervisor 3,Night,Running
PROD00301,Vaniyambadi Unit,2025-07-27,Goat,B00301,834,746,10.55,10.8,42.6,Supervisor 6,Day,Completed
PROD00302,Chennai Finishing,2025-07-20,Sheep,B00302,986,833,15.52,9.3,35.6,Supervisor 2,Day,Running
PROD00303,Ambur Unit,2025-05-08,Sheep,B00303,690,545,21.01,7.5,22.0,Supervisor 1,Night,Running
PROD00304,Chennai Finishing,2024-08-22,Goat,B00304,672,590,12.2,7.7,27.5,Supervisor 12,Day,Running
PROD00305,Chennai Finishing,2025-08-24,Buffalo,B00305,239,195,18.41,11.5,42.3,Supervisor 5,Night,Running
PROD00306,Chennai Finishing,2024-01-16,Cow,B00306,510,403,20.98,11.5,59.8,Supervisor 11,Night,Running
PROD00307,Vaniyambadi Unit,2025-09-05,Buffalo,B00307,597,448,24.96,6.0,27.9,Supervisor 12,Day,Running
PROD00308,Vaniyambadi Unit,2025-01-05,Goat,B00308,507,476,6.11,5.0,70.0,Supervisor 11,Day,Running
PROD00309,Vaniyambadi Unit,2025-02-02,Cow,B00309,124,108,12.9,4.1,60.0,Supervisor 2,Day,Completed
PROD00310,Ambur Unit,2025-03-01,Cow,B00310,937,763,18.57,10.8,47.6,Supervisor 9,Night,Running
PROD00311,Ambur Unit,2024-05-22,Cow,B00311,889,799,10.12,10.8,20.1,Supervisor 11,Day,Completed
PROD00312,Chennai Finishing,2025-08-09,Cow,B00312,643,592,7.93,10.1,61.2,Supervisor 12,Night,Running
PROD00313,Vaniyambadi Unit,2024-03-16,Cow,B00313,230,181,21.3,6.1,35.7,Supervisor 2,Night,Running
PROD00314,Chennai Finishing,2025-01-06,Goat,B00314,743,593,20.19,9.8,24.2,Supervisor 3,Day,Completed
PROD00315,Vaniyambadi Unit,2024-05-23,Cow,B00315,890,843,5.28,7.3,65.0,Supervisor 9,Night,Running
PROD00316,Ambur Unit,2025-10-15,Buffalo,B00316,224,189,15.62,10.6,29.3,Supervisor 7,Night,Completed
PROD00317,Vaniyambadi Unit,2025-03-09,Buffalo,B00317,806,705,12.53,6.5,57.5,Supervisor 10,Day,Running
PROD00318,Ranipet Unit,2024-01-16,Buffalo,B00318,967,814,15.82,5.2,66.9,Supervisor 11,Day,Completed
PROD00319,Ranipet Unit,2024-05-23,Buffalo,B00319,774,608,21.45,11.1,58.1,Supervisor 7,Night,Completed
PROD00320,Vaniyambadi Unit,2025-04-17,Goat,B00320,279,230,17.56,8.8,57.5,Supervisor 6,Day,Completed
PROD00321,Chennai Finishing,2024-09-20,Goat,B00321,420,330,21.43,6.4,51.2,Supervisor 4,Night,Running
PROD00322,Ambur Unit,2024-03-17,Goat,B00322,619,478,22.78,10.3,33.4,Supervisor 1,Night,Running
PROD00323,Ambur Unit,2024-11-24,Sheep,B00323,124,108,12.9,7.8,70.5,Supervisor 6,Night,Completed
PROD00324,Chennai Finishing,2024-06-19,Sheep,B00324,889,780,12.26,8.2,75.7,Supervisor 1,Day,Running
PROD00325,Vaniyambadi Unit,2024-01-17,Goat,B00325,690,531,23.04,11.6,77.2,Supervisor 8,Day,Completed
PROD00326,Chennai Finishing,2025-02-08,Cow,B00326,522,410,21.46,5.7,31.4,Supervisor 9,Night,Completed
PROD00327,Vaniyambadi Unit,2025-09-29,Goat,B00327,648,589,9.1,6.8,57.2,Supervisor 10,Night,Running
PROD00328,Chennai Finishing,2025-08-07,Buffalo,B00328,888,706,20.5,8.8,41.5,Supervisor 8,Night,Running
PROD00329,Vaniyambadi Unit,2024-09-17,Sheep,B00329,169,145,14.2,6.2,25.1,Supervisor 2,Night,Completed
PROD00330,Chennai Finishing,2024-01-13,Buffalo,B00330,500,471,5.8,9.7,45.5,Supervisor 6,Night,Running
PROD00331,Ambur Unit,2024-06-13,Goat,B00331,983,822,16.38,11.6,37.5,Supervisor 3,Day,Completed
PROD00332,Ambur Unit,2025-01-05,Sheep,B00332,131,119,9.16,11.6,21.9,Supervisor 9,Day,Completed
PROD00333,Vaniyambadi Unit,2025-06-07,Sheep,B00333,743,594,20.05,5.8,74.5,Supervisor 3,Day,Completed
PROD00334,Vaniyambadi Unit,2024-03-26,Buffalo,B00334,583,516,11.49,9.1,33.8,Supervisor 7,Night,Running
PROD00335,Vaniyambadi Unit,2024-01-03,Sheep,B00335,657,538,18.11,5.1,23.8,Supervisor 8,Day,Running
PROD00336,Ranipet Unit,2025-11-20,Cow,B00336,241,207,14.11,7.5,63.0,Supervisor 8,Night,Completed
PROD00337,Ambur Unit,2024-06-09,Goat,B00337,744,616,17.2,6.8,25.5,Supervisor 12,Day,Completed
PROD00338,Ambur Unit,2025-06-09,Cow,B00338,472,437,7.42,8.9,61.3,Supervisor 5,Day,Completed
PROD00339,Vaniyambadi Unit,2024-02-18,Cow,B00339,539,498,7.61,5.7,20.6,Supervisor 8,Day,Completed
PROD00340,Vaniyambadi Unit,2025-10-31,Buffalo,B00340,346,281,18.79,4.0,74.3,Supervisor 11,Night,Completed
PROD00341,Ranipet Unit,2024-07-21,Sheep,B00341,998,912,8.62,6.6,32.3,Supervisor 2,Night,Completed
PROD00342,Ambur Unit,2025-09-12,Cow,B00342,969,912,5.88,11.0,62.6,Supervisor 4,Day,Running
PROD00343,Chennai Finishing,2025-09-18,Sheep,B00343,960,892,7.08,10.7,48.3,Supervisor 11,Night,Completed
PROD00344,Ambur Unit,2024-09-17,Goat,B00344,354,280,20.9,6.2,35.2,Supervisor 1,Night,Completed
PROD00345,Chennai Finishing,2024-01-05,Cow,B00345,546,452,17.22,9.5,37.2,Supervisor 12,Night,Completed
PROD00346,Ambur Unit,2025-05-16,Sheep,B00346,202,164,18.81,6.4,54.8,Supervisor 7,Day,Completed
PROD00347,Ambur Unit,2024-05-01,Goat,B00347,700,543,22.43,4.0,69.1,Supervisor 11,Night,Running
PROD00348,Vaniyambadi Unit,2024-05-05,Goat,B00348,201,180,10.45,10.7,62.5,Supervisor 6,Day,Completed
PROD00349,Ambur Unit,2024-11-28,Buffalo,B00349,813,636,21.77,11.9,58.9,Supervisor 11,Night,Completed
PROD00350,Ambur Unit,2024-11-09,Sheep,B00350,458,427,6.77,12.0,30.5,Supervisor 6,Day,Running
PROD00351,Ambur Unit,2024-04-28,Goat,B00351,147,132,10.2,10.2,69.0,Supervisor 6,Night,Completed
PROD00352,Vaniyambadi Unit,2025-02-15,Cow,B00352,574,481,16.2,5.8,79.0,Supervisor 5,Day,Completed
PROD00353,Ranipet Unit,2025-06-30,Cow,B00353,120,96,20.0,9.7,55.6,Supervisor 2,Night,Completed
PROD00354,Ranipet Unit,2024-05-14,Buffalo,B00354,918,851,7.3,8.9,73.6,Supervisor 6,Night,Running
PROD00355,Vaniyambadi Unit,2024-02-16,Goat,B00355,776,695,10.44,9.9,41.2,Supervisor 7,Night,Running
PROD00356,Ambur Unit,2024-04-19,Buffalo,B00356,555,471,15.14,10.3,79.4,Supervisor 9,Day,Completed
PROD00357,Ranipet Unit,2025-04-23,Sheep,B00357,825,669,18.91,11.8,46.5,Supervisor 5,Night,Completed
PROD00358,Ambur Unit,2025-07-16,Goat,B00358,189,179,5.29,11.7,54.2,Supervisor 1,Day,Running
PROD00359,Vaniyambadi Unit,2024-07-04,Cow,B00359,775,725,6.45,10.2,32.1,Supervisor 12,Night,Completed
PROD00360,Vaniyambadi Unit,2024-10-05,Sheep,B00360,107,99,7.48,7.5,64.9,Supervisor 3,Day,Completed
PROD00361,Chennai Finishing,2024-10-14,Sheep,B00361,803,760,5.35,11.2,64.4,Supervisor 12,Day,Running
PROD00362,Vaniyambadi Unit,2025-04-22,Cow,B00362,691,640,7.38,9.1,75.7,Supervisor 12,Night,Completed
PROD00363,Vaniyambadi Unit,2024-08-04,Sheep,B00363,901,830,7.88,10.0,72.9,Supervisor 11,Night,Completed
PROD00364,Chennai Finishing,2025-06-08,Cow,B00364,625,514,17.76,8.4,66.0,Supervisor 4,Night,Running
PROD00365,Ambur Unit,2025-10-22,Cow,B00365,813,649,20.17,7.8,49.8,Supervisor 5,Night,Running
PROD00366,Ranipet Unit,2024-11-13,Goat,B00366,420,353,15.95,4.9,77.8,Supervisor 8,Night,Completed
PROD00367,Chennai Finishing,2025-10-17,Goat,B00367,861,719,16.49,6.3,33.9,Supervisor 8,Night,Completed
PROD00368,Ranipet Unit,2024-09-12,Goat,B00368,805,666,17.27,8.6,75.2,Supervisor 4,Night,Completed
PROD00369,Chennai Finishing,2025-01-07,Goat,B00369,573,522,8.9,7.6,65.4,Supervisor 11,Night,Running
PROD00370,Ambur Unit,2025-01-22,Sheep,B00370,526,464,11.79,8.2,79.8,Supervisor 4,Night,Completed
PROD00371,Vaniyambadi Unit,2024-02-28,Sheep,B00371,600,550,8.33,9.2,25.9,Supervisor 11,Night,Running
PROD00372,Vaniyambadi Unit,2024-11-19,Cow,B00372,497,382,23.14,9.1,20.2,Supervisor 9,Day,Running
PROD00373,Vaniyambadi Unit,2024-07-21,Goat,B00373,697,544,21.95,6.3,34.2,Supervisor 4,Night,Running
PROD00374,Ranipet Unit,2025-11-29,Cow,B00374,233,219,6.01,9.8,33.5,Supervisor 3,Night,Running
PROD00375,Vaniyambadi Unit,2024-11-17,Goat,B00375,300,234,22.0,10.5,37.1,Supervisor 8,Day,Running
PROD00376,Vaniyambadi Unit,2024-05-23,Buffalo,B00376,708,628,11.3,6.0,48.9,Supervisor 2,Night,Running
PROD00377,Ambur Unit,2025-08-22,Buffalo,B00377,911,794,12.84,9.7,38.8,Supervisor 6,Night,Completed
PROD00378,Chennai Finishing,2024-04-26,Sheep,B00378,252,190,24.6,6.0,31.7,Supervisor 5,Night,Running
PROD00379,Chennai Finishing,2025-02-05,Cow,B00379,677,544,19.65,10.1,26.5,Supervisor 10,Day,Completed
PROD00380,Ambur Unit,2025-03-04,Goat,B00380,750,584,22.13,4.2,64.1,Supervisor 2,Day,Completed
PROD00381,Vaniyambadi Unit,2025-11-02,Cow,B00381,990,772,22.02,6.9,37.8,Supervisor 7,Night,Completed
PROD00382,Ranipet Unit,2025-01-14,Goat,B00382,787,590,25.03,6.6,76.4,Supervisor 10,Night,Completed
PROD00383,Vaniyambadi Unit,2024-12-06,Sheep,B00383,229,216,5.68,4.1,49.9,Supervisor 9,Night,Completed
PROD00384,Chennai Finishing,2025-02-23,Buffalo,B00384,337,296,12.17,8.6,56.0,Supervisor 5,Night,Completed
PROD00385,Vaniyambadi Unit,2025-02-13,Sheep,B00385,129,110,14.73,9.8,79.0,Supervisor 3,Night,Completed
PROD00386,Vaniyambadi Unit,2024-06-02,Cow,B00386,288,270,6.25,8.5,42.5,Supervisor 6,Day,Running
PROD00387,Ambur Unit,2025-03-18,Sheep,B00387,206,173,16.02,4.2,63.3,Supervisor 6,Day,Completed
PROD00388,Vaniyambadi Unit,2024-09-15,Goat,B00388,139,105,24.46,8.9,47.4,Supervisor 10,Night,Completed
PROD00389,Ambur Unit,2025-07-18,Buffalo,B00389,217,179,17.51,9.5,65.3,Supervisor 4,Day,Completed
PROD00390,Vaniyambadi Unit,2024-04-25,Cow,B00390,691,645,6.66,10.8,33.5,Supervisor 8,Day,Completed
PROD00391,Ambur Unit,2024-02-26,Buffalo,B00391,277,258,6.86,11.1,50.7,Supervisor 11,Night,Running
PROD00392,Chennai Finishing,2024-02-25,Goat,B00392,866,697,19.52,6.3,53.6,Supervisor 8,Night,Completed
PROD00393,Ambur Unit,2025-02-13,Buffalo,B00393,660,618,6.36,5.2,61.6,Supervisor 9,Day,Completed
PROD00394,Ambur Unit,2024-10-25,Goat,B00394,271,226,16.61,7.3,45.1,Supervisor 9,Night,Completed
PROD00395,Chennai Finishing,2025-02-22,Cow,B00395,858,794,7.46,10.8,45.0,Supervisor 12,Day,Running
PROD00396,Chennai Finishing,2024-06-08,Goat,B00396,950,893,6.0,11.3,80.0,Supervisor 3,Night,Running
PROD00397,Chennai Finishing,2024-09-13,Sheep,B00397,322,270,16.15,8.0,74.4,Supervisor 5,Day,Running
PROD00398,Ranipet Unit,2025-03-02,Goat,B00398,103,93,9.71,7.8,47.5,Supervisor 1,Night,Completed
PROD00399,Chennai Finishing,2024-06-05,Goat,B00399,245,228,6.94,5.2,51.3,Supervisor 10,Day,Completed
PROD00400,Ambur Unit,2025-10-21,Sheep,B00400,510,452,11.37,6.1,46.3,Supervisor 1,Night,Completed
PROD00401,Chennai Finishing,2024-02-04,Goat,B00401,986,836,15.21,7.1,63.0,Supervisor 9,Day,Completed
PROD00402,Chennai Finishing,2025-01-22,Goat,B00402,176,156,11.36,12.0,78.2,Supervisor 10,Night,Completed
PROD00403,Vaniyambadi Unit,2024-05-06,Buffalo,B00403,247,208,15.79,10.1,79.8,Supervisor 3,Night,Completed
PROD00404,Ranipet Unit,2024-03-26,Sheep,B00404,482,426,11.62,10.3,25.1,Supervisor 10,Day,Running
PROD00405,Chennai Finishing,2024-01-03,Cow,B00405,669,504,24.66,7.8,61.5,Supervisor 12,Night,Running
PROD00406,Ranipet Unit,2024-06-23,Cow,B00406,993,923,7.05,7.8,58.9,Supervisor 12,Day,Running
PROD00407,Ranipet Unit,2024-08-19,Buffalo,B00407,946,763,19.34,7.4,52.9,Supervisor 6,Night,Running
PROD00408,Ranipet Unit,2025-02-26,Cow,B00408,563,501,11.01,9.4,39.7,Supervisor 2,Day,Completed
PROD00409,Ambur Unit,2024-02-22,Sheep,B00409,948,819,13.61,4.4,26.4,Supervisor 9,Night,Completed
PROD00410,Ranipet Unit,2024-02-19,Buffalo,B00410,843,662,21.47,6.8,37.3,Supervisor 8,Day,Completed
PROD00411,Vaniyambadi Unit,2024-02-03,Cow,B00411,820,726,11.46,4.1,60.5,Supervisor 10,Night,Running
PROD00412,Chennai Finishing,2024-10-02,Sheep,B00412,739,671,9.2,9.4,59.2,Supervisor 6,Day,Running
PROD00413,Chennai Finishing,2024-11-12,Goat,B00413,429,372,13.29,10.7,30.0,Supervisor 3,Night,Running
PROD00414,Ambur Unit,2024-10-15,Cow,B00414,785,690,12.1,7.2,26.8,Supervisor 12,Day,Running
PROD00415,Ranipet Unit,2024-04-05,Buffalo,B00415,398,301,24.37,5.9,76.2,Supervisor 10,Day,Running
PROD00416,Chennai Finishing,2025-08-10,Sheep,B00416,908,757,16.63,7.0,26.9,Supervisor 11,Night,Completed
PROD00417,Ranipet Unit,2025-05-23,Cow,B00417,957,819,14.42,10.5,47.5,Supervisor 10,Day,Running
PROD00418,Chennai Finishing,2025-06-12,Cow,B00418,633,512,19.12,6.2,55.3,Supervisor 1,Day,Completed
PROD00419,Chennai Finishing,2024-06-24,Goat,B00419,939,853,9.16,9.9,60.4,Supervisor 8,Night,Running
PROD00420,Chennai Finishing,2024-08-02,Buffalo,B00420,438,330,24.66,6.1,65.9,Supervisor 6,Day,Running
PROD00421,Ambur Unit,2024-04-29,Cow,B00421,854,741,13.23,9.5,23.4,Supervisor 12,Night,Completed
PROD00422,Chennai Finishing,2025-06-07,Goat,B00422,647,517,20.09,8.8,69.1,Supervisor 2,Day,Running
PROD00423,Ambur Unit,2025-05-27,Buffalo,B00423,946,818,13.53,4.4,59.5,Supervisor 12,Day,Running
PROD00424,Ambur Unit,2024-02-10,Buffalo,B00424,809,758,6.3,5.2,71.5,Supervisor 5,Day,Running
PROD00425,Chennai Finishing,2025-11-09,Buffalo,B00425,730,688,5.75,4.1,71.1,Supervisor 5,Day,Running
PROD00426,Ambur Unit,2025-09-16,Buffalo,B00426,910,782,14.07,11.7,71.2,Supervisor 5,Night,Running
PROD00427,Ranipet Unit,2025-04-02,Goat,B00427,723,647,10.51,7.1,37.7,Supervisor 10,Day,Running
PROD00428,Ranipet Unit,2025-11-29,Sheep,B00428,206,174,15.53,11.9,72.8,Supervisor 2,Night,Running
PROD00429,Chennai Finishing,2024-12-10,Cow,B00429,180,151,16.11,10.5,40.6,Supervisor 3,Day,Running
PROD00430,Chennai Finishing,2025-09-26,Sheep,B00430,556,513,7.73,8.7,52.5,Supervisor 8,Night,Running
PROD00431,Ranipet Unit,2025-04-07,Goat,B00431,400,322,19.5,11.7,34.1,Supervisor 1,Day,Completed
PROD00432,Vaniyambadi Unit,2025-03-01,Cow,B00432,839,786,6.32,9.5,77.8,Supervisor 7,Day,Running
PROD00433,Ambur Unit,2025-08-18,Buffalo,B00433,440,388,11.82,6.0,73.7,Supervisor 9,Day,Completed
PROD00434,Ranipet Unit,2024-10-28,Sheep,B00434,256,235,8.2,8.8,45.3,Supervisor 11,Night,Running
PROD00435,Ambur Unit,2025-01-03,Sheep,B00435,221,206,6.79,8.4,44.1,Supervisor 12,Day,Completed
PROD00436,Chennai Finishing,2024-01-29,Sheep,B00436,988,918,7.09,6.7,35.1,Supervisor 1,Night,Completed
PROD00437,Vaniyambadi Unit,2024-05-13,Sheep,B00437,204,168,17.65,9.1,38.0,Supervisor 4,Day,Completed
PROD00438,Vaniyambadi Unit,2025-10-28,Sheep,B00438,957,801,16.3,4.5,44.8,Supervisor 11,Day,Running
PROD00439,Ranipet Unit,2025-03-04,Buffalo,B00439,405,340,16.05,10.9,68.0,Supervisor 2,Day,Completed
PROD00440,Ambur Unit,2025-05-18,Buffalo,B00440,314,269,14.33,8.5,49.3,Supervisor 1,Night,Running
PROD00441,Ranipet Unit,2024-12-21,Goat,B00441,179,145,18.99,8.1,42.6,Supervisor 6,Night,Running
PROD00442,Ambur Unit,2025-06-19,Cow,B00442,825,756,8.36,5.3,71.3,Supervisor 11,Day,Running
PROD00443,Vaniyambadi Unit,2025-11-09,Sheep,B00443,242,185,23.55,7.5,22.5,Supervisor 6,Night,Running
PROD00444,Ranipet Unit,2024-06-28,Buffalo,B00444,703,656,6.69,11.9,70.4,Supervisor 5,Night,Completed
PROD00445,Vaniyambadi Unit,2024-03-22,Buffalo,B00445,436,340,22.02,10.7,30.1,Supervisor 10,Night,Completed
PROD00446,Vaniyambadi Unit,2024-08-02,Buffalo,B00446,911,816,10.43,11.3,32.5,Supervisor 7,Night,Running
PROD00447,Chennai Finishing,2025-05-07,Sheep,B00447,400,310,22.5,5.1,76.7,Supervisor 12,Night,Completed
PROD00448,Chennai Finishing,2025-01-22,Cow,B00448,582,453,22.16,9.8,29.0,Supervisor 9,Night,Running
