Inventory_ID,Warehouse,Leather_Type,Current_Stock,Reserved_Stock,Minimum_Level,Maximum_Level,Reorder_Status
INV00392,Ranipet Warehouse,Buffalo,1407,843,1000,12000,OK
INV00393,Chennai Port Warehouse,Goat,9530,711,1000,12000,OK
INV00394,Chennai Port Warehouse,Cow,5205,320,1000,12000,OK
INV00395,Ambur Warehouse,Buffalo,9621,762,1000,12000,OK
INV00396,Chennai Port Warehouse,Cow,5654,899,1000,12000,OK
INV00397,Ranipet Warehouse,Cow,8223,63,1000,12000,OK
INV00398,Chennai Port Warehouse,Goat,9557,532,1000,12000,OK
INV00399,Vaniyambadi Warehouse,Cow,3576,923,1000,12000,OK
INV00400,Ambur Warehouse,Cow,6520,374,1000,12000,OK
INV00401,Vaniyambadi Warehouse,Goat,692,635,1000,12000,Reorder
INV00402,Ranipet Warehouse,Cow,2495,581,1000,12000,OK
INV00403,Ranipet Warehouse,Buffalo,7229,214,1000,12000,OK
INV00404,Chennai Port Warehouse,Goat,5470,590,1000,12000,OK
INV00405,Ranipet Warehouse,Goat,1912,506,1000,12000,OK
INV00406,Vaniyambadi Warehouse,Sheep,2623,159,1000,12000,OK
INV00407,Ambur Warehouse,Cow,6705,70,1000,12000,OK
INV00408,Vaniyambadi Warehouse,Sheep,579,468,1000,12000,Reorder
INV00409,Ranipet Warehouse,Sheep,4002,733,1000,12000,OK
INV00410,Vaniyambadi Warehouse,Buffalo,6794,951,1000,12000,OK
INV00411,Chennai Port Warehouse,Sheep,6412,928,1000,12000,OK
INV00412,Vaniyambadi Warehouse,Buffalo,3348,84,1000,12000,OK
INV00413,Ranipet Warehouse,Sheep,7115,185,1000,12000,OK
INV00414,Ambur Warehouse,Sheep,9010,569,1000,12000,OK
INV00415,Chennai Port Warehouse,Buffalo,7861,990,1000,12000,OK
INV00416,Ambur Warehouse,Goat,9471,732,1000,12000,OK
INV00417,Chennai Port Warehouse,Cow,9404,943,1000,12000,OK
INV00418,Vaniyambadi Warehouse,Cow,6669,170,1000,12000,OK
INV00419,Vaniyambadi Warehouse,Sheep,5187,338,1000,12000,OK
INV00420,Vaniyambadi Warehouse,Buffalo,5916,15,1000,12000,OK
INV00421,Vaniyambadi Warehouse,Cow,720,155,1000,12000,Reorder
INV00422,Ranipet Warehouse,Goat,1220,103,1000,12000,OK
INV00423,Ranipet Warehouse,Sheep,5986,653,1000,12000,OK
INV00424,Vaniyambadi Warehouse,Cow,5040,901,1000,12000,OK
INV00425,Ambur Warehouse,Sheep,5101,999,1000,12000,OK
INV00426,Ranipet Warehouse,Cow,8183,203,1000,12000,OK
INV00427,Ambur Warehouse,Cow,3379,247,1000,12000,OK
INV00428,Ambur Warehouse,Sheep,5843,693,1000,12000,OK
INV00429,Ambur Warehouse,Sheep,691,744,1000,12000,Reorder
INV00430,Ranipet Warehouse,Cow,1372,527,1000,12000,OK
INV00431,Chennai Port Warehouse,Cow,4493,185,1000,12000,OK
INV00432,Ranipet Warehouse,Buffalo,4915,432,1000,12000,OK
INV00433,Ranipet Warehouse,Sheep,2780,143,1000,12000,OK
INV00434,Ambur Warehouse,Goat,7490,585,1000,12000,OK
INV00435,Chennai Port Warehouse,Sheep,6204,39,1000,12000,OK
INV00436,Vaniyambadi Warehouse,Buffalo,2913,676,1000,12000,OK
INV00437,Vaniyambadi Warehouse,Sheep,4200,80,1000,12000,OK
INV00438,Ambur Warehouse,Cow,5360,584,1000,12000,OK
INV00439,Chennai Port Warehouse,Buffalo,9895,47,1000,12000,OK
INV00440,Ambur Warehouse,Goat,2641,568,1000,12000,OK
INV00441,Vaniyambadi Warehouse,Sheep,3901,348,1000,12000,OK
INV00442,Chennai Port Warehouse,Buffalo,8268,788,1000,12000,OK
INV00443,Vaniyambadi Warehouse,Sheep,764,665,1000,12000,Reorder
INV00444,Chennai Port Warehouse,Goat,8249,122,1000,12000,OK
INV00445,Ambur Warehouse,Goat,6451,749,1000,12000,OK
INV00446,Vaniyambadi Warehouse,Goat,8960,151,1000,12000,OK
INV00447,Ranipet Warehouse,Sheep,3327,123,1000,12000,OK
INV00448,Ambur Warehouse,Goat,6576,49,1000,12000,OK
INV00449,Chennai Port Warehouse,Buffalo,9870,551,1000,12000,OK
INV00450,Ranipet Warehouse,Sheep,4127,661,1000,12000,OK
INV00451,Ranipet Warehouse,Goat,4151,880,1000,12000,OK
INV00452,Vaniyambadi Warehouse,Sheep,5816,459,1000,12000,OK
INV00453,Ranipet Warehouse,Goat,8742,897,1000,12000,OK
INV00454,Ranipet Warehouse,Buffalo,3472,216,1000,12000,OK
INV00455,Chennai Port Warehouse,Cow,7913,905,1000,12000,OK
INV00456,Chennai Port Warehouse,Buffalo,1184,678,1000,12000,OK
INV00457,Chennai Port Warehouse,Goat,9637,918,1000,12000,OK
INV00458,Ambur Warehouse,Sheep,6073,511,1000,12000,OK
INV00459,Ranipet Warehouse,Cow,3682,791,1000,12000,OK
INV00460,Chennai Port Warehouse,Buffalo,8060,768,1000,12000,OK
INV00461,Chennai Port Warehouse,Sheep,7486,332,1000,12000,OK
INV00462,Vaniyambadi Warehouse,Buffalo,8659,365,1000,12000,OK
INV00463,Ambur Warehouse,Goat,1440,289,1000,12000,OK
INV00464,Vaniyambadi Warehouse,Cow,1068,660,1000,12000,OK
INV00465,Vaniyambadi Warehouse,Cow,1400,421,1000,12000,OK
INV00466,Chennai Port Warehouse,Cow,8750,356,1000,12000,OK
INV00467,Ranipet Warehouse,Goat,9552,390,1000,12000,OK
INV00468,Ambur Warehouse,Goat,3403,239,1000,12000,OK
INV00469,Ambur Warehouse,Goat,7175,329,1000,12000,OK
INV00470,Ambur Warehouse,Cow,5936,989,1000,12000,OK
INV00471,Vaniyambadi Warehouse,Sheep,5249,144,1000,12000,OK
INV00472,Ambur Warehouse,Buffalo,8961,958,1000,12000,OK
INV00473,Ambur Warehouse,Buffalo,6135,629,1000,12000,OK
INV00474,Ambur Warehouse,Cow,7315,247,1000,12000,OK
INV00475,Vaniyambadi Warehouse,Sheep,3222,486,1000,12000,OK
INV00476,Ambur Warehouse,Sheep,7012,655,1000,12000,OK
INV00477,Ranipet Warehouse,Goat,9789,850,1000,12000,OK
INV00478,Vaniyambadi Warehouse,Goat,8314,6,1000,12000,OK
INV00479,Vaniyambadi Warehouse,Cow,6960,162,1000,12000,OK
INV00480,Ranipet Warehouse,Sheep,1967,289,1000,12000,OK
INV00481,Vaniyambadi Warehouse,Goat,4287,54,1000,12000,OK
INV00482,Chennai Port Warehouse,Cow,981,344,1000,12000,Reorder
INV00483,Chennai Port Warehouse,Sheep,8382,122,1000,12000,OK
INV00484,Ambur Warehouse,Sheep,2887,105,1000,12000,OK
INV00485,Vaniyambadi Warehouse,Sheep,1455,53,1000,12000,OK
INV00486,Chennai Port Warehouse,Cow,1921,694,1000,12000,OK
INV00487,Vaniyambadi Warehouse,Cow,4546,779,1000,12000,OK
INV00488,Ambur Warehouse,Sheep,5836,385,1000,12000,OK
INV00489,Vaniyambadi Warehouse,Sheep,5601,173,1000,12000,OK
INV00490,Chennai Port Warehouse,Cow,3292,815,1000,12000,OK
INV00491,Ranipet Warehouse,Buffalo,7381,585,1000,12000,OK
INV00492,Ambur Warehouse,Sheep,3661,814,1000,12000,OK
INV00493,Ranipet Warehouse,Buffalo,9141,19,1000,12000,OK
INV00494,Vaniyambadi Warehouse,Goat,2488,673,1000,12000,OK
INV00495,Vaniyambadi Warehouse,Cow,2636,222,1000,12000,OK
INV00496,Vaniyambadi Warehouse,Cow,9910,511,1000,12000,OK
INV00497,Ambur Warehouse,Goat,6553,481,1000,12000,OK
INV00498,Ambur Warehouse,Sheep,7649,482,1000,12000,OK
INV00499,Ambur Warehouse,Buffalo,2271,619,1000,12000,OK
INV00500,Chennai Port Warehouse,Sheep,502,173,1000,12000,Reorder
INV00501,Ranipet Warehouse,Sheep,9311,491,1000,12000,OK
INV00502,Vaniyambadi Warehouse,Cow,756,471,1000,12000,Reorder
INV00503,Chennai Port Warehouse,Sheep,8528,963,1000,12000,OK
INV00504,Chennai Port Warehouse,Buffalo,9146,180,1000,12000,OK
INV00505,Ranipet Warehouse,Goat,9614,178,1000,12000,OK
INV00506,Vaniyambadi Warehouse,Cow,3061,5,1000,12000,OK
INV00507,Chennai Port Warehouse,Sheep,1141,582,1000,12000,OK
INV00508,Ranipet Warehouse,Goat,5356,754,1000,12000,OK
INV00509,Ranipet Warehouse,Buffalo,806,402,1000,12000,Reorder
INV00510,Ranipet Warehouse,Cow,7658,974,1000,12000,OK
INV00511,Ambur Warehouse,Goat,5003,993,1000,12000,OK
INV00512,Ranipet Warehouse,Sheep,3519,817,1000,12000,OK
INV00513,Chennai Port Warehouse,Sheep,2173,374,1000,12000,OK
INV00514,Ranipet Warehouse,Buffalo,558,706,1000,12000,Reorder
INV00515,Chennai Port Warehouse,Buffalo,9564,251,1000,12000,OK
INV00516,Vaniyambadi Warehouse,Sheep,3744,408,1000,12000,OK
INV00517,Chennai Port Warehouse,Goat,1322,414,1000,12000,OK
INV00518,Ranipet Warehouse,Buffalo,3972,387,1000,12000,OK
INV00519,Chennai Port Warehouse,Cow,7771,450,1000,12000,OK
INV00520,Ambur Warehouse,Cow,530,690,1000,12000,Reorder
INV00521,Vaniyambadi Warehouse,Goat,6944,973,1000,12000,OK
INV00522,Ranipet Warehouse,Buffalo,1352,43,1000,12000,OK
INV00523,Chennai Port Warehouse,Goat,8536,15,1000,12000,OK
INV00524,Ranipet Warehouse,Sheep,4630,632,1000,12000,OK
INV00525,Vaniyambadi Warehouse,Buffalo,6733,886,1000,12000,OK
INV00526,Ranipet Warehouse,Goat,1718,495,1000,12000,OK
INV00527,Chennai Port Warehouse,Sheep,9181,347,1000,12000,OK
INV00528,Ambur Warehouse,Goat,7269,812,1000,12000,OK
INV00529,Ambur Warehouse,Goat,3783,108,1000,12000,OK
INV00530,Vaniyambadi Warehouse,Sheep,1961,620,1000,12000,OK
INV00531,Vaniyambadi Warehouse,Goat,5513,372,1000,12000,OK
INV00532,Chennai Port Warehouse,Sheep,1309,484,1000,12000,OK
INV00533,Vaniyambadi Warehouse,Goat,5617,121,1000,12000,OK
INV00534,Ambur Warehouse,Goat,5288,932,1000,12000,OK
INV00535,Ambur Warehouse,Cow,5645,725,1000,12000,OK
INV00536,Ranipet Warehouse,Sheep,4110,983,1000,12000,OK
INV00537,Vaniyambadi Warehouse,Goat,1425,328,1000,12000,OK
INV00538,Ambur Warehouse,Sheep,7688,441,1000,12000,OK
INV00539,Ambur Warehouse,Goat,8192,10,1000,12000,OK
INV00540,Vaniyambadi Warehouse,Buffalo,4466,219,1000,12000,OK
INV00541,Vaniyambadi Warehouse,Buffalo,6151,37,1000,12000,OK
INV00542,Ranipet Warehouse,Sheep,8801,911,1000,12000,OK
INV00543,Ambur Warehouse,Goat,5218,628,1000,12000,OK
INV00544,Ranipet Warehouse,Goat,3042,320,1000,12000,OK
INV00545,Ranipet Warehouse,Sheep,9428,208,1000,12000,OK
INV00546,Ambur Warehouse,Sheep,7104,114,1000,12000,OK
INV00547,Chennai Port Warehouse,Buffalo,4574,167,1000,12000,OK
INV00548,Ambur Warehouse,Buffalo,7517,687,1000,12000,OK
INV00549,Chennai Port Warehouse,Cow,2129,479,1000,12000,OK
INV00550,Ambur Warehouse,Buffalo,2982,865,1000,12000,OK
INV00551,Ranipet Warehouse,Cow,8919,594,1000,12000,OK
INV00552,Chennai Port Warehouse,Buffalo,660,481,1000,12000,Reorder
INV00553,Chennai Port Warehouse,Cow,7413,477,1000,12000,OK
INV00554,Ambur Warehouse,Goat,3329,791,1000,12000,OK
INV00555,Ambur Warehouse,Cow,1426,552,1000,12000,OK
INV00556,Ranipet Warehouse,Cow,5331,890,1000,12000,OK
INV00557,Chennai Port Warehouse,Sheep,2324,265,1000,12000,OK
INV00558,Ranipet Warehouse,Sheep,9682,158,1000,12000,OK
INV00559,Ranipet Warehouse,Goat,6473,233,1000,12000,OK
INV00560,Vaniyambadi Warehouse,Sheep,9576,967,1000,12000,OK
INV00561,Ambur Warehouse,Buffalo,3481,35,1000,12000,OK
INV00562,Ranipet Warehouse,Goat,8973,237,1000,12000,OK
INV00563,Ranipet Warehouse,Cow,8750,129,1000,12000,OK
INV00564,Vaniyambadi Warehouse,Cow,4062,769,1000,12000,OK
INV00565,Ambur Warehouse,Buffalo,7236,204,1000,12000,OK
INV00566,Vaniyambadi Warehouse,Goat,2209,926,1000,12000,OK
INV00567,Ambur Warehouse,Cow,4248,633,1000,12000,OK
INV00568,Chennai Port Warehouse,Buffalo,4709,356,1000,12000,OK
INV00569,Ambur Warehouse,Buffalo,8488,802,1000,12000,OK
INV00570,Ranipet Warehouse,Goat,3314,552,1000,12000,OK
INV00571,Ranipet Warehouse,Buffalo,6333,73,1000,12000,OK
INV00572,Vaniyambadi Warehouse,Sheep,2606,462,1000,12000,OK
INV00573,Chennai Port Warehouse,Buffalo,1067,70,1000,12000,OK
INV00574,Chennai Port Warehouse,Cow,9967,267,1000,12000,OK
INV00575,Vaniyambadi Warehouse,Cow,6033,269,1000,12000,OK
INV00576,Ambur Warehouse,Goat,2374,272,1000,12000,OK
INV00577,Vaniyambadi Warehouse,Sheep,2743,681,1000,12000,OK
INV00578,Ranipet Warehouse,Buffalo,2939,415,1000,12000,OK
INV00579,Vaniyambadi Warehouse,Cow,6234,766,1000,12000,OK
INV00580,Ambur Warehouse,Buffalo,8221,213,1000,12000,OK
INV00581,Chennai Port Warehouse,Cow,934,280,1000,12000,Reorder
INV00582,Chennai Port Warehouse,Sheep,735,989,1000,12000,Reorder
INV00583,Vaniyambadi Warehouse,Cow,9499,44,1000,12000,OK
INV00584,Chennai Port Warehouse,Cow,2964,407,1000,12000,OK
INV00585,Ranipet Warehouse,Sheep,7304,662,1000,12000,OK
INV00586,Chennai Port Warehouse,Cow,4475,391,1000,12000,OK
INV00587,Chennai Port Warehouse,Goat,8322,512,1000,12000,OK
INV00588,Ranipet Warehouse,Buffalo,4974,544,1000,12000,OK
INV00589,Vaniyambadi Warehouse,Sheep,7140,582,1000,12000,OK
INV00590,Vaniyambadi Warehouse,Sheep,1419,132,1000,12000,OK
INV00591,Ranipet Warehouse,Sheep,920,469,1000,12000,Reorder
INV00592,Chennai Port Warehouse,Goat,9894,186,1000,12000,OK
INV00593,Chennai Port Warehouse,Buffalo,7396,897,1000,12000,OK
INV00594,Chennai Port Warehouse,Buffalo,5073,830,1000,12000,OK
INV00595,Ambur Warehouse,Goat,5448,433,1000,12000,OK
INV00596,Vaniyambadi Warehouse,Sheep,4391,834,1000,12000,OK
INV00597,Chennai Port Warehouse,Buffalo,4706,296,1000,12000,OK
INV00598,Vaniyambadi Warehouse,Cow,8270,762,1000,12000,OK
INV00599,Chennai Port Warehouse,Buffalo,2384,148,1000,12000,OK
INV00600,Vaniyambadi Warehouse,Goat,8021,140,1000,12000,OK
INV00601,Ambur Warehouse,Sheep,5600,50,1000,12000,OK
INV00602,Ambur Warehouse,Buffalo,5874,188,1000,12000,OK
INV00603,Ambur Warehouse,Cow,3037,193,1000,12000,OK
INV00604,Ranipet Warehouse,Goat,4305,673,1000,12000,OK
INV00605,Vaniyambadi Warehouse,Sheep,1208,315,1000,12000,OK
INV00606,Ranipet Warehouse,Cow,3798,990,1000,12000,OK
INV00607,Ranipet Warehouse,Cow,3620,539,1000,12000,OK
INV00608,Chennai Port Warehouse,Sheep,9259,427,1000,12000,OK
INV00609,Ranipet Warehouse,Buffalo,8355,948,1000,12000,OK
INV00610,Vaniyambadi Warehouse,Sheep,3072,607,1000,12000,OK
INV00611,Ranipet Warehouse,Buffalo,8841,681,1000,12000,OK
INV00612,Ambur Warehouse,Cow,5090,818,1000,12000,OK
INV00613,Chennai Port Warehouse,Buffalo,8719,905,1000,12000,OK
INV00614,Ambur Warehouse,Buffalo,2246,952,1000,12000,OK
INV00615,Vaniyambadi Warehouse,Cow,9464,325,1000,12000,OK
INV00616,Chennai Port Warehouse,Cow,4883,716,1000,12000,OK
INV00617,Vaniyambadi Warehouse,Cow,8976,107,1000,12000,OK
INV00618,Ambur Warehouse,Buffalo,2334,901,1000,12000,OK
INV00619,Chennai Port Warehouse,Sheep,3163,392,1000,12000,OK
INV00620,Ambur Warehouse,Sheep,7631,109,1000,12000,OK
INV00621,Ranipet Warehouse,Goat,2246,183,1000,12000,OK
INV00622,Vaniyambadi Warehouse,Sheep,7741,670,1000,12000,OK
INV00623,Ambur Warehouse,Cow,9752,222,1000,12000,OK
INV00624,Vaniyambadi Warehouse,Cow,3210,653,1000,12000,OK
INV00625,Chennai Port Warehouse,Sheep,6176,159,1000,12000,OK
INV00626,Vaniyambadi Warehouse,Sheep,1402,661,1000,12000,OK
INV00627,Ambur Warehouse,Buffalo,8412,58,1000,12000,OK
INV00628,Ambur Warehouse,Buffalo,5987,169,1000,12000,OK
INV00629,Ranipet Warehouse,Goat,5787,984,1000,12000,OK
INV00630,Chennai Port Warehouse,Buffalo,6441,321,1000,12000,OK
INV00631,Ranipet Warehouse,Cow,1141,669,1000,12000,OK
INV00632,Vaniyambadi Warehouse,Cow,9635,84,1000,12000,OK
INV00633,Chennai Port Warehouse,Buffalo,6710,194,1000,12000,OK
INV00634,Ambur Warehouse,Buffalo,3030,134,1000,12000,OK
INV00635,Vaniyambadi Warehouse,Goat,8825,198,1000,12000,OK
INV00636,Ranipet Warehouse,Goat,6714,599,1000,12000,OK
INV00637,Ranipet Warehouse,Goat,5601,986,1000,12000,OK
INV00638,Ranipet Warehouse,Cow,2324,276,1000,12000,OK
INV00639,Vaniyambadi Warehouse,Sheep,3989,281,1000,12000,OK
INV00640,Chennai Port Warehouse,Cow,562,101,1000,12000,Reorder
INV00641,Chennai Port Warehouse,Sheep,9903,204,1000,12000,OK
INV00642,Ranipet Warehouse,Sheep,2504,294,1000,12000,OK
INV00643,Vaniyambadi Warehouse,Sheep,7933,934,1000,12000,OK
INV00644,Ambur Warehouse,Buffalo,3393,572,1000,12000,OK
INV00645,Ambur Warehouse,Goat,7677,25,1000,12000,OK
INV00646,Ambur Warehouse,Sheep,2494,108,1000,12000,OK
INV00647,Chennai Port Warehouse,Cow,5887,839,1000,12000,OK
INV00648,Vaniyambadi Warehouse,Buffalo,4520,787,1000,12000,OK
INV00649,Vaniyambadi Warehouse,Cow,2763,211,1000,12000,OK
INV00650,Ranipet Warehouse,Buffalo,2866,940,1000,12000,OK
INV00651,Ambur Warehouse,Sheep,6588,349,1000,12000,OK
INV00652,Ranipet Warehouse,Cow,3502,822,1000,12000,OK
INV00653,Ranipet Warehouse,Cow,1631,70,1000,12000,OK
INV00654,Vaniyambadi Warehouse,Sheep,1977,504,1000,12000,OK
INV00655,Chennai Port Warehouse,Buffalo,7576,888,1000,12000,OK
INV00656,Ranipet Warehouse,Goat,1508,504,1000,12000,OK
INV00657,Ranipet Warehouse,Sheep,7791,853,1000,12000,OK
INV00658,Chennai Port Warehouse,Buffalo,2598,232,1000,12000,OK
INV00659,Ambur Warehouse,Goat,2772,234,1000,12000,OK
INV00660,Ambur Warehouse,Buffalo,8787,4,1000,12000,OK
INV00661,Ranipet Warehouse,Buffalo,4808,516,1000,12000,OK
INV00662,Vaniyambadi Warehouse,Sheep,2689,386,1000,12000,OK
INV00663,Chennai Port Warehouse,Goat,9262,126,1000,12000,OK
INV00664,Chennai Port Warehouse,Goat,3823,232,1000,12000,OK
INV00665,Chennai Port Warehouse,Cow,7940,485,1000,12000,OK
INV00666,Ambur Warehouse,Buffalo,1001,901,1000,12000,OK
INV00667,Ambur Warehouse,Goat,1679,10,1000,12000,OK
INV00668,Ambur Warehouse,Goat,4949,655,1000,12000,OK
INV00669,Ranipet Warehouse,Cow,1398,187,1000,12000,OK
INV00670,Ambur Warehouse,Cow,5652,400,1000,12000,OK
INV00671,Ambur Warehouse,Goat,5526,937,1000,12000,OK
INV00672,Chennai Port Warehouse,Cow,8692,532,1000,12000,OK
INV00673,Vaniyambadi Warehouse,Cow,3857,913,1000,12000,OK
INV00674,Vaniyambadi Warehouse,Goat,9586,232,1000,12000,OK
INV00675,Ranipet Warehouse,Buffalo,6556,386,1000,12000,OK
INV00676,Vaniyambadi Warehouse,Sheep,1187,255,1000,12000,OK
INV00677,Ambur Warehouse,Cow,6842,519,1000,12000,OK
INV00678,Ambur Warehouse,Cow,1955,308,1000,12000,OK
INV00679,Chennai Port Warehouse,Buffalo,7903,681,1000,12000,OK
INV00680,Vaniyambadi Warehouse,Buffalo,6430,676,1000,12000,OK
INV00681,Ambur Warehouse,Sheep,7393,996,1000,12000,OK
INV00682,Vaniyambadi Warehouse,Buffalo,8274,738,1000,12000,OK
INV00683,Chennai Port Warehouse,Sheep,4917,282,1000,12000,OK
INV00684,Chennai Port Warehouse,Goat,7209,647,1000,12000,OK
INV00685,Vaniyambadi Warehouse,Sheep,1070,321,1000,12000,OK
INV00686,Chennai Port Warehouse,Goat,8834,883,1000,12000,OK
INV00687,Vaniyambadi Warehouse,Cow,8215,41,1000,12000,OK
INV00688,Chennai Port Warehouse,Goat,3128,930,1000,12000,OK
INV00689,Vaniyambadi Warehouse,Cow,7626,86,1000,12000,OK
INV00690,Ambur Warehouse,Goat,1088,373,1000,12000,OK
INV00691,Ranipet Warehouse,Buffalo,9045,655,1000,12000,OK
INV00692,Vaniyambadi Warehouse,Cow,9136,444,1000,12000,OK
INV00693,Vaniyambadi Warehouse,Buffalo,4039,408,1000,12000,OK
INV00694,Ranipet Warehouse,Sheep,1973,869,1000,12000,OK
INV00695,Vaniyambadi Warehouse,Sheep,1142,702,1000,12000,OK
INV00696,Ambur Warehouse,Goat,6932,26,1000,12000,OK
INV00697,Ambur Warehouse,Cow,1045,353,1000,12000,OK
INV00698,Ranipet Warehouse,Goat,5327,202,1000,12000,OK
INV00699,Chennai Port Warehouse,Goat,555,651,1000,12000,Reorder
INV00700,Vaniyambadi Warehouse,Cow,6816,329,1000,12000,OK
INV00701,Chennai Port Warehouse,Cow,6650,903,1000,12000,OK
INV00702,Vaniyambadi Warehouse,Cow,6915,661,1000,12000,OK
INV00703,Ambur Warehouse,Goat,5601,582,1000,12000,OK
INV00704,Chennai Port Warehouse,Sheep,3420,89,1000,12000,OK
INV00705,Vaniyambadi Warehouse,Sheep,558,290,1000,12000,Reorder
INV00706,Chennai Port Warehouse,Buffalo,2282,739,1000,12000,OK
INV00707,Ranipet Warehouse,Goat,6242,37,1000,12000,OK
INV00708,Vaniyambadi Warehouse,Goat,5642,276,1000,12000,OK
INV00709,Ranipet Warehouse,Cow,8053,638,1000,12000,OK
INV00710,Ambur Warehouse,Cow,9036,915,1000,12000,OK
INV00711,Ranipet Warehouse,Sheep,3181,935,1000,12000,OK
INV00712,Ranipet Warehouse,Sheep,5721,668,1000,12000,OK
INV00713,Ranipet Warehouse,Buffalo,6469,9,1000,12000,OK
INV00714,Vaniyambadi Warehouse,Goat,6905,213,1000,12000,OK
INV00715,Ambur Warehouse,Cow,4889,71,1000,12000,OK
INV00716,Chennai Port Warehouse,Buffalo,2099,941,1000,12000,OK
INV00717,Chennai Port Warehouse,Sheep,9379,708,1000,12000,OK
INV00718,Ranipet Warehouse,Goat,2510,211,1000,12000,OK
INV00719,Ranipet Warehouse,Sheep,8010,686,1000,12000,OK
INV00720,Chennai Port Warehouse,Buffalo,7031,378,1000,12000,OK
INV00721,Chennai Port Warehouse,Sheep,1086,469,1000,12000,OK
INV00722,Ranipet Warehouse,Cow,9707,483,1000,12000,OK
INV00723,Ranipet Warehouse,Goat,2189,939,1000,12000,OK
INV00724,Vaniyambadi Warehouse,Cow,5546,537,1000,12000,OK
INV00725,Chennai Port Warehouse,Goat,1714,347,1000,12000,OK
INV00726,Ranipet Warehouse,Goat,6601,391,1000,12000,OK
INV00727,Vaniyambadi Warehouse,Sheep,5318,208,1000,12000,OK
INV00728,Ranipet Warehouse,Buffalo,3427,462,1000,12000,OK
INV00729,Ranipet Warehouse,Buffalo,3014,599,1000,12000,OK
INV00730,Vaniyambadi Warehouse,Buffalo,6574,794,1000,12000,OK
INV00731,Ranipet Warehouse,Sheep,2433,245,1000,12000,OK
INV00732,Chennai Port Warehouse,Goat,8492,886,1000,12000,OK
INV00733,Ranipet Warehouse,Cow,7687,793,1000,12000,OK
INV00734,Ranipet Warehouse,Buffalo,1731,910,1000,12000,OK
INV00735,Ranipet Warehouse,Buffalo,5239,307,1000,12000,OK
INV00736,Vaniyambadi Warehouse,Buffalo,5204,56,1000,12000,OK
INV00737,Ranipet Warehouse,Goat,2245,431,1000,12000,OK
INV00738,Ambur Warehouse,Cow,894,881,1000,12000,Reorder
INV00739,Chennai Port Warehouse,Buffalo,2454,945,1000,12000,OK
INV00740,Ambur Warehouse,Sheep,1518,556,1000,12000,OK
INV00741,Chennai Port Warehouse,Sheep,6884,155,1000,12000,OK
INV00742,Chennai Port Warehouse,Sheep,3323,321,1000,12000,OK
INV00743,Vaniyambadi Warehouse,Buffalo,9351,73,1000,12000,OK
INV00744,Ambur Warehouse,Buffalo,9586,166,1000,12000,OK
INV00745,Chennai Port Warehouse,Buffalo,5000,882,1000,12000,OK
INV00746,Ranipet Warehouse,Goat,6984,588,1000,12000,OK
INV00747,Chennai Port Warehouse,Sheep,5266,420,1000,12000,OK
INV00748,Ranipet Warehouse,Cow,1718,125,1000,12000,OK
INV00749,Ranipet Warehouse,Sheep,7209,473,1000,12000,OK
INV00750,Chennai Port Warehouse,Goat,9493,163,1000,12000,OK
INV00751,Vaniyambadi Warehouse,Goat,8359,709,1000,12000,OK
INV00752,Chennai Port Warehouse,Cow,3228,427,1000,12000,OK
INV00753,Vaniyambadi Warehouse,Buffalo,3595,922,1000,12000,OK
INV00754,Ambur Warehouse,Buffalo,7604,804,1000,12000,OK
INV00755,Chennai Port Warehouse,Sheep,6601,920,1000,12000,OK
INV00756,Chennai Port Warehouse,Sheep,5091,808,1000,12000,OK
INV00757,Ranipet Warehouse,Goat,2951,946,1000,12000,OK
INV00758,Ranipet Warehouse,Goat,9939,846,1000,12000,OK
INV00759,Chennai Port Warehouse,Sheep,5428,34,1000,12000,OK
INV00760,Vaniyambadi Warehouse,Sheep,2172,285,1000,12000,OK
INV00761,Chennai Port Warehouse,Goat,1416,950,1000,12000,OK
INV00762,Chennai Port Warehouse,Sheep,1484,571,1000,12000,OK
INV00763,Ambur Warehouse,Cow,965,757,1000,12000,Reorder
INV00764,Ambur Warehouse,Buffalo,3177,40,1000,12000,OK
INV00765,Ambur Warehouse,Buffalo,2544,661,1000,12000,OK
INV00766,Vaniyambadi Warehouse,Sheep,8940,657,1000,12000,OK
INV00767,Ranipet Warehouse,Buffalo,3405,523,1000,12000,OK
INV00768,Vaniyambadi Warehouse,Buffalo,5487,274,1000,12000,OK
INV00769,Chennai Port Warehouse,Cow,4016,259,1000,12000,OK
INV00770,Chennai Port Warehouse,Sheep,7236,320,1000,12000,OK
INV00771,Chennai Port Warehouse,Buffalo,668,950,1000,12000,Reorder
INV00772,Chennai Port Warehouse,Sheep,2949,359,1000,12000,OK
INV00773,Ranipet Warehouse,Cow,9963,908,1000,12000,OK
INV00774,Ambur Warehouse,Cow,7452,415,1000,12000,OK
INV00775,Vaniyambadi Warehouse,Goat,1739,654,1000,12000,OK
INV00776,Vaniyambadi Warehouse,Sheep,2088,192,1000,12000,OK
INV00777,Vaniyambadi Warehouse,Goat,9546,145,1000,12000,OK
INV00778,Vaniyambadi Warehouse,Goat,9907,4,1000,12000,OK
INV00779,Vaniyambadi Warehouse,Buffalo,6427,526,1000,12000,OK
INV00780,Vaniyambadi Warehouse,Cow,9571,527,1000,12000,OK
