Transaction_ID,Order_ID,Revenue,Raw_Material_Cost,Labor_Cost,Power_Cost,Transport_Cost,Profit,Profit_Margin,Payment_Status
TXN00283,ORD00283,1447556,625607.32,195023.34,86167.89,82569.63,458187.81,31.65,Pending
TXN00284,ORD00284,1683272,702183.82,138307.63,50696.8,82910.53,709173.22,42.13,Pending
TXN00285,ORD00285,2858891,1136667.96,282283.22,110380.31,112861.29,1216698.21,42.56,Paid
TXN00286,ORD00286,1909694,902546.57,186001.44,49826.37,148473.12,622846.5,32.61,Pending
TXN00287,ORD00287,298294,119284.53,29746.05,7080.57,18796.82,123386.04,41.36,Paid
TXN00288,ORD00288,2938742,1374186.86,379703.07,115520.86,156313.67,913017.55,31.07,Paid
TXN00289,ORD00289,2985688,1261861.23,261407.91,75841.59,90927.37,1295649.9,43.4,Pending
TXN00290,ORD00290,346717,150222.62,33543.44,16320.58,24536.6,122093.76,35.21,Paid
TXN00291,ORD00291,2679298,1071024.58,227972.24,60952.83,191078.0,1128270.36,42.11,Pending
TXN00292,ORD00292,1850416,699971.51,234369.54,63147.06,76184.0,776743.89,41.98,Pending
TXN00293,ORD00293,2971853,1071334.21,437841.27,93401.54,145967.67,1223308.3,41.16,Paid
TXN00294,ORD00294,2609668,1223989.87,364208.86,134602.95,176143.54,710722.78,27.23,Paid
TXN00295,ORD00295,2795751,1364723.79,339761.54,90779.43,120965.45,879520.78,31.46,Pending
TXN00296,ORD00296,2561370,1224080.44,348280.41,88126.64,92259.7,808622.81,31.57,Pending
TXN00297,ORD00297,1844908,751481.35,216152.82,103630.5,102937.25,670706.08,36.35,Paid
TXN00298,ORD00298,351353,145677.66,35923.24,11095.8,20452.01,138204.27,39.33,Pending
TXN00299,ORD00299,2721071,1005263.94,357763.14,160119.95,102261.13,1095662.85,40.27,Pending
TXN00300,ORD00300,1401957,531240.56,153779.54,72195.2,92597.12,552144.58,39.38,Pending
TXN00301,ORD00301,2537062,973111.5,330129.8,120983.33,193404.41,919432.96,36.24,Pending
TXN00302,ORD00302,768872,323005.43,112471.85,44080.7,40639.21,248674.8,32.34,Paid
TXN00303,ORD00303,1791766,699708.75,176128.11,69195.96,113039.57,733693.6,40.95,Paid
TXN00304,ORD00304,1991573,874489.35,261472.99,78551.94,140393.17,636665.55,31.97,Pending
TXN00305,ORD00305,1373448,663046.04,178423.59,54329.33,82815.13,394833.91,28.75,Pending
TXN00306,ORD00306,1199332,575251.07,112932.14,65212.09,56756.53,389180.18,32.45,Paid
TXN00307,ORD00307,1228024,585311.39,146987.85,33531.28,61501.13,400692.34,32.63,Pending
TXN00308,ORD00308,1497857,660168.23,211150.45,71113.8,106181.94,449242.57,29.99,Paid
TXN00309,ORD00309,1626206,594364.17,135466.29,93728.11,75611.19,727036.25,44.71,Pending
TXN00310,ORD00310,2929064,1407841.2,272715.46,124035.31,167286.47,957185.56,32.68,Pending
TXN00311,ORD00311,2742576,1326017.29,397427.89,124917.72,110300.74,783912.37,28.58,Paid
TXN00312,ORD00312,546522,201326.43,56497.51,28944.67,24473.6,235279.79,43.05,Pending
TXN00313,ORD00313,2511167,909464.18,206190.02,125052.04,179410.42,1091050.34,43.45,Pending
TXN00314,ORD00314,118860,52161.17,15733.35,3533.23,8900.06,38532.21,32.42,Paid
TXN00315,ORD00315,2777952,1254073.37,326632.9,155858.76,192358.5,849028.48,30.56,Paid
TXN00316,ORD00316,2070716,908384.4,175654.85,83518.79,116969.86,786188.09,37.97,Paid
TXN00317,ORD00317,2721938,1091587.6,375686.29,105736.83,156433.08,992494.21,36.46,Pending
TXN00318,ORD00318,867353,319625.84,111095.25,20929.88,42112.72,373589.31,43.07,Pending
TXN00319,ORD00319,628107,275233.34,81512.94,16296.62,44517.43,210546.66,33.52,Paid
TXN00320,ORD00320,1640834,816295.64,132507.57,69300.06,113243.37,509487.36,31.05,Pending
TXN00321,ORD00321,360863,167623.16,47637.4,14656.3,17948.6,112997.55,31.31,Pending
TXN00322,ORD00322,827887,366052.3,114697.71,49642.42,60156.47,237338.09,28.67,Pending
TXN00323,ORD00323,2373783,1062571.91,238610.66,116081.69,156842.46,799676.28,33.69,Pending
TXN00324,ORD00324,2455671,1131177.42,349776.4,144862.9,153960.81,675893.47,27.52,Paid
TXN00325,ORD00325,1564358,667832.08,168240.36,80338.5,64028.93,583918.13,37.33,Pending
TXN00326,ORD00326,1597708,690215.06,149051.13,59093.43,124128.85,575219.53,36.0,Paid
TXN00327,ORD00327,994756,460072.16,119068.19,22269.64,71218.71,322127.31,32.38,Paid
TXN00328,ORD00328,2022455,719946.02,186356.57,47752.71,87026.53,981373.16,48.52,Pending
TXN00329,ORD00329,1272976,581672.12,122277.5,51015.5,42871.35,475139.54,37.33,Paid
TXN00330,ORD00330,2729445,1042523.46,359587.54,106471.55,89135.87,1131726.58,41.46,Paid
TXN00331,ORD00331,187751,75705.32,16242.46,4085.28,13548.98,78168.96,41.63,Pending
TXN00332,ORD00332,2969652,1142942.99,364017.83,144189.89,121525.01,1196976.28,40.31,Paid
TXN00333,ORD00333,2934088,1201417.16,285957.6,103809.58,150998.56,1191905.1,40.62,Pending
TXN00334,ORD00334,788743,320424.67,91311.15,46943.67,39249.96,290813.55,36.87,Pending
TXN00335,ORD00335,770429,355878.18,63152.38,39692.36,32327.23,279378.86,36.26,Pending
TXN00336,ORD00336,659635,304643.31,86487.16,36379.92,50670.31,181454.3,27.51,Pending
TXN00337,ORD00337,1878333,708403.83,153245.23,88360.28,69407.31,858916.35,45.73,Paid
TXN00338,ORD00338,1904760,913040.61,178574.51,92944.85,119604.77,600595.27,31.53,Pending
TXN00339,ORD00339,2457299,1003082.66,248136.99,80594.96,175846.4,949637.98,38.65,Paid
TXN00340,ORD00340,2656030,1179982.68,310467.33,143852.75,102787.65,918939.6,34.6,Paid
TXN00341,ORD00341,2507876,957553.93,211713.28,147249.55,113940.6,1077418.64,42.96,Pending
TXN00342,ORD00342,1483308,565869.57,174046.03,53341.28,96219.22,593831.9,40.03,Paid
TXN00343,ORD00343,653394,253465.21,82715.15,18128.0,43959.32,255126.32,39.05,Paid
TXN00344,ORD00344,1921871,730010.25,166419.24,112544.72,95543.32,817353.46,42.53,Paid
TXN00345,ORD00345,2068886,992072.31,198611.15,84216.26,91701.35,702284.92,33.95,Pending
TXN00346,ORD00346,1387093,496984.33,123670.44,52901.25,90115.99,623420.99,44.94,Paid
TXN00347,ORD00347,2858283,1381370.5,280610.03,114829.14,226103.41,855369.92,29.93,Pending
TXN00348,ORD00348,950307,453233.48,120148.86,46794.91,45172.96,284956.8,29.99,Pending
TXN00349,ORD00349,866544,374446.73,93930.04,45242.54,60959.22,291965.47,33.69,Paid
TXN00350,ORD00350,2996815,1415514.75,432305.67,71854.14,212613.49,864526.94,28.85,Paid
TXN00351,ORD00351,1592418,756702.43,212163.52,81655.66,112753.47,429142.92,26.95,Paid
TXN00352,ORD00352,1486774,739727.51,175013.16,47478.41,71105.34,453449.59,30.5,Pending
TXN00353,ORD00353,2574364,1207123.61,373631.62,97987.03,156430.97,739190.77,28.71,Paid
TXN00354,ORD00354,1643793,799579.6,201074.7,69405.19,114099.57,459633.94,27.96,Paid
TXN00355,ORD00355,905389,319023.31,115743.11,44794.23,32015.95,393812.41,43.5,Paid
TXN00356,ORD00356,2120042,844268.35,244051.36,71101.78,101708.48,858912.04,40.51,Pending
TXN00357,ORD00357,1647956,700479.5,179656.31,80879.89,56927.71,630012.59,38.23,Pending
TXN00358,ORD00358,629949,237260.99,86954.22,20525.62,43665.37,241542.8,38.34,Pending
TXN00359,ORD00359,1769025,721329.03,142283.25,62899.68,55726.65,786786.4,44.48,Paid
TXN00360,ORD00360,1140377,415737.54,131701.99,24201.48,86881.1,481854.89,42.25,Paid
TXN00361,ORD00361,1937548,906939.6,265460.9,61999.71,67978.3,635169.49,32.78,Paid
TXN00362,ORD00362,455117,172014.69,64655.16,21482.39,33177.53,163787.23,35.99,Paid
TXN00363,ORD00363,2301100,993816.87,328821.73,112264.39,135543.01,730654.0,31.75,Paid
TXN00364,ORD00364,2757579,1162005.27,388011.95,103585.65,118885.38,985090.75,35.72,Paid
TXN00365,ORD00365,311687,133802.23,26216.1,6822.4,20103.24,124743.03,40.02,Paid
TXN00366,ORD00366,1660795,712483.37,155781.39,74845.04,130810.05,586875.15,35.34,Pending
TXN00367,ORD00367,2244666,1104275.96,194911.4,100869.74,118570.1,726038.8,32.35,Pending
TXN00368,ORD00368,2868175,1378353.14,391378.23,60803.23,121876.53,915763.86,31.93,Paid
TXN00369,ORD00369,865431,381969.16,81631.12,46793.19,32135.52,322902.01,37.31,Pending
TXN00370,ORD00370,2412009,1119678.57,336479.06,69155.67,152220.54,734475.16,30.45,Paid
TXN00371,ORD00371,1540441,729991.83,211240.95,69391.92,121820.49,407995.8,26.49,Paid
TXN00372,ORD00372,2628290,1022932.74,222202.3,130751.2,144674.16,1107729.59,42.15,Pending
TXN00373,ORD00373,2605101,1086895.84,337185.9,148355.7,166959.6,865703.96,33.23,Pending
TXN00374,ORD00374,2481763,974622.61,353137.21,93212.04,74959.82,985831.33,39.72,Paid
TXN00375,ORD00375,1958602,919809.54,213615.38,108442.37,128608.1,588126.6,30.03,Paid
TXN00376,ORD00376,1942089,762412.38,195316.14,90930.62,129970.53,763459.32,39.31,Pending
TXN00377,ORD00377,2983124,1335516.95,348235.13,67117.04,235318.65,996936.23,33.42,Paid
TXN00378,ORD00378,2766778,1085392.96,225728.86,152501.65,89729.33,1213425.2,43.86,Paid
TXN00379,ORD00379,1497133,545915.32,127233.52,60106.57,83167.03,680710.56,45.47,Pending
TXN00380,ORD00380,2038562,781233.68,283982.18,54527.4,162038.53,756780.22,37.12,Pending
TXN00381,ORD00381,2186544,775545.93,322480.99,69252.39,126770.32,892494.37,40.82,Paid
TXN00382,ORD00382,2631816,1076001.83,339067.91,125067.73,119492.55,972185.99,36.94,Pending
TXN00383,ORD00383,1852257,714681.96,220808.32,38389.8,73286.76,805090.16,43.47,Pending
TXN00384,ORD00384,722698,315029.47,102736.64,30526.12,38861.73,235544.03,32.59,Paid
TXN00385,ORD00385,2532346,963034.83,229163.8,100176.91,174985.66,1064984.79,42.06,Pending
TXN00386,ORD00386,1103746,491119.51,90478.07,57838.72,44435.13,419874.57,38.04,Pending
TXN00387,ORD00387,228113,94494.93,19786.68,9359.41,16055.31,88416.66,38.76,Pending
TXN00388,ORD00388,2585081,1132666.64,374236.48,88984.3,107396.52,881797.06,34.11,Paid
TXN00389,ORD00389,1422051,618207.11,188960.93,46038.1,50826.14,518018.72,36.43,Paid
TXN00390,ORD00390,2226704,909037.74,318288.32,123857.68,104824.61,770695.65,34.61,Paid
TXN00391,ORD00391,1266997,623071.22,183010.34,42964.09,55200.41,362750.93,28.63,Paid
TXN00392,ORD00392,2317557,1051946.78,335041.69,136838.75,124244.36,669485.42,28.89,Pending
TXN00393,ORD00393,2402272,897523.71,287850.79,131849.31,146119.68,938928.52,39.09,Paid
TXN00394,ORD00394,1071563,383046.54,112332.21,25866.76,42318.89,507998.6,47.41,Pending
TXN00395,ORD00395,1954242,834816.23,167924.41,62987.88,146196.3,742317.19,37.98,Pending
TXN00396,ORD00396,2557273,1249797.51,213857.11,100023.54,90450.65,903144.19,35.32,Paid
TXN00397,ORD00397,624421,266893.41,77308.21,32599.55,42964.37,204655.46,32.78,Paid
TXN00398,ORD00398,1982694,952536.98,289241.43,90033.75,127196.46,523685.38,26.41,Pending
TXN00399,ORD00399,1729587,668053.49,202275.2,91843.23,70126.71,697288.36,40.32,Paid
TXN00400,ORD00400,2038676,992092.5,188751.5,58693.72,135893.08,663245.19,32.53,Paid
TXN00401,ORD00401,2448104,1212469.18,215554.54,146854.37,91626.74,781599.17,31.93,Pending
TXN00402,ORD00402,541373,203916.75,66745.84,23271.5,21031.85,226407.05,41.82,Pending
TXN00403,ORD00403,1746876,767144.33,219923.12,47549.1,82500.56,629758.9,36.05,Pending
TXN00404,ORD00404,573223,241686.66,81814.57,11596.01,31284.13,206841.63,36.08,Paid
TXN00405,ORD00405,1378273,667385.0,187721.63,82123.48,89704.63,351338.26,25.49,Pending
TXN00406,ORD00406,2732193,1128657.07,238514.12,87815.87,170764.17,1106441.77,40.5,Pending
TXN00407,ORD00407,1816352,887919.26,202147.07,45399.07,135067.8,545818.79,30.05,Paid
TXN00408,ORD00408,1090937,386565.99,161064.82,47330.51,39856.95,456118.73,41.81,Pending
TXN00409,ORD00409,2577202,1066692.82,292772.96,143765.99,87239.12,986731.11,38.29,Paid
TXN00410,ORD00410,1074227,519030.71,114297.41,48329.47,53469.01,339100.4,31.57,Pending
TXN00411,ORD00411,1518438,681543.51,207914.25,43821.9,85228.58,499929.76,32.92,Pending
TXN00412,ORD00412,2147903,881067.42,246451.03,46809.4,71487.26,902087.89,42.0,Paid
TXN00413,ORD00413,2857404,1423700.82,412909.6,118724.6,133591.42,768477.56,26.89,Paid
TXN00414,ORD00414,2374277,1138191.68,199466.44,81162.84,189910.44,765545.6,32.24,Paid
TXN00415,ORD00415,1424924,682785.0,192775.54,49057.41,112507.43,387798.62,27.22,Paid
TXN00416,ORD00416,1915372,685252.45,279843.44,82547.0,95099.59,772629.52,40.34,Paid
TXN00417,ORD00417,2860129,1248421.49,304747.29,127726.7,119051.33,1060182.19,37.07,Pending
TXN00418,ORD00418,1925664,932422.21,179293.99,54797.29,144039.41,615111.11,31.94,Pending
TXN00419,ORD00419,1527088,656602.49,126803.72,76849.2,120462.97,546369.62,35.78,Pending
TXN00420,ORD00420,1028392,429777.38,152030.88,31677.4,55852.53,359053.81,34.91,Pending
TXN00421,ORD00421,2562097,1076189.09,363527.29,72594.11,83001.74,966784.76,37.73,Pending
TXN00422,ORD00422,750980,282610.95,62758.74,18079.35,59735.34,327795.61,43.65,Pending
TXN00423,ORD00423,2973700,1319534.11,337252.63,160634.15,129721.86,1026557.26,34.52,Paid
TXN00424,ORD00424,151607,67854.0,16345.44,4747.29,6905.29,55754.99,36.78,Pending
TXN00425,ORD00425,1868796,702738.83,223355.18,46081.24,79785.8,816834.94,43.71,Pending
TXN00426,ORD00426,923579,355383.22,126284.3,35346.76,51915.94,354648.77,38.4,Paid
TXN00427,ORD00427,309872,145436.71,32159.39,9137.99,22947.41,100190.5,32.33,Pending
TXN00428,ORD00428,788650,304821.14,67866.11,31963.28,30480.28,353519.19,44.83,Pending
TXN00429,ORD00429,2734246,1196285.17,321165.92,106576.27,169496.92,940721.72,34.41,Pending
TXN00430,ORD00430,2930910,1128372.33,291243.82,71054.73,153938.51,1286300.61,43.89,Paid
TXN00431,ORD00431,2264458,1089972.54,316868.46,131675.12,177433.63,548508.26,24.22,Paid
TXN00432,ORD00432,1689432,608290.01,183738.66,44635.97,52521.89,800245.47,47.37,Paid
TXN00433,ORD00433,2889226,1050063.3,300544.45,75570.16,173684.3,1289363.78,44.63,Paid
TXN00434,ORD00434,892944,417627.61,120828.5,53313.84,69686.14,231487.91,25.92,Paid
TXN00435,ORD00435,1082316,379987.21,132217.19,35450.89,42205.74,492454.97,45.5,Paid
TXN00436,ORD00436,101211,50040.85,12465.79,2211.91,6071.91,30420.54,30.06,Pending
TXN00437,ORD00437,2015651,742185.64,231352.54,48643.36,116891.84,876577.63,43.49,Pending
TXN00438,ORD00438,2549556,1111267.79,206263.1,51632.07,77866.34,1102526.7,43.24,Pending
TXN00439,ORD00439,2439477,1139873.83,230291.85,70414.79,82220.82,916675.71,37.58,Pending
TXN00440,ORD00440,867393,341340.83,101056.58,22711.61,47836.15,354447.82,40.86,Paid
TXN00441,ORD00441,1285900,474141.59,127401.62,65772.83,57624.57,560959.39,43.62,Paid
TXN00442,ORD00442,553168,208823.17,46658.8,27041.4,41390.08,229254.55,41.44,Paid
TXN00443,ORD00443,2901267,1191812.04,339547.38,128219.01,161147.32,1080541.25,37.24,Paid
TXN00444,ORD00444,890812,324044.67,119304.51,31030.2,38859.31,377573.32,42.39,Pending
TXN00445,ORD00445,977978,404343.39,130691.17,28666.53,67724.94,346551.97,35.44,Paid
TXN00446,ORD00446,1480749,643571.07,171874.18,81126.13,93700.25,490477.38,33.12,Pending
TXN00447,ORD00447,1559924,551434.73,192510.32,90909.46,112305.22,612764.27,39.28,Pending
TXN00448,ORD00448,1387971,488482.28,183043.1,38186.61,98675.63,579583.38,41.76,Pending
TXN00449,ORD00449,1918590,717646.69,232791.07,63164.39,140152.53,764835.32,39.86,Paid
TXN00450,ORD00450,1518543,597005.34,190182.08,44462.58,86278.15,600614.84,39.55,Pending
TXN00451,ORD00451,1801889,740269.25,186080.26,43429.04,86662.29,745448.16,41.37,Pending
TXN00452,ORD00452,2358806,918752.34,314649.02,101804.91,111982.05,911617.67,38.65,Paid
TXN00453,ORD00453,1803850,644227.81,179801.15,50460.49,131949.0,797411.56,44.21,Paid
TXN00454,ORD00454,2677894,1224078.02,314562.38,61950.17,181547.61,895755.81,33.45,Paid
TXN00455,ORD00455,1804691,866864.93,158026.33,78956.66,142511.89,558331.19,30.94,Paid
TXN00456,ORD00456,415166,164127.21,44554.12,24839.91,28346.04,153298.71,36.92,Pending
TXN00457,ORD00457,233611,106074.22,21200.54,9208.33,13751.08,83376.83,35.69,Paid
TXN00458,ORD00458,848206,383433.53,69267.05,39840.15,34479.09,321186.18,37.87,Pending
TXN00459,ORD00459,341370,145179.39,49299.0,14044.39,27249.32,105597.91,30.93,Paid
TXN00460,ORD00460,691453,345032.25,84054.66,32552.2,31583.22,198230.67,28.67,Pending
TXN00461,ORD00461,2900608,1151458.76,315691.29,91321.85,129279.77,1212856.33,41.81,Pending
TXN00462,ORD00462,335886,147376.58,34379.54,7286.26,23191.3,123652.32,36.81,Paid
TXN00463,ORD00463,2251306,925119.26,191799.3,111711.83,178648.85,844026.75,37.49,Paid
TXN00464,ORD00464,948664,441272.41,134217.0,56903.0,39004.04,277267.55,29.23,Paid
TXN00465,ORD00465,2407668,1011061.07,292159.98,123978.52,173134.6,807333.83,33.53,Paid
TXN00466,ORD00466,1026070,406744.32,91518.6,57644.62,43773.2,426389.26,41.56,Paid
TXN00467,ORD00467,2425963,1142567.23,355442.53,122198.32,127848.9,677906.02,27.94,Paid
TXN00468,ORD00468,2277715,892590.3,225786.61,55365.83,86769.46,1017202.79,44.66,Pending
TXN00469,ORD00469,1183243,588430.46,148487.37,36445.23,44411.45,365468.48,30.89,Paid
TXN00470,ORD00470,844558,369808.44,85509.93,30443.24,42925.98,315870.4,37.4,Paid
TXN00471,ORD00471,512690,181940.12,48330.75,14875.65,31406.53,236136.95,46.06,Paid
TXN00472,ORD00472,658443,241149.21,84355.1,14491.11,22790.71,295656.86,44.9,Paid
TXN00473,ORD00473,1532028,544428.12,171773.5,38509.13,97224.44,680092.8,44.39,Pending
TXN00474,ORD00474,495741,176063.47,69896.61,23860.61,22895.06,203025.25,40.95,Paid
TXN00475,ORD00475,2356151,1102319.29,335824.79,137932.91,72521.68,707552.33,30.03,Pending
TXN00476,ORD00476,1208987,590728.46,127652.41,41248.02,92269.82,357088.29,29.54,Pending
TXN00477,ORD00477,2159661,876821.28,194700.89,112905.47,71413.42,903819.93,41.85,Pending
TXN00478,ORD00478,2178117,881719.96,271894.9,78639.92,128413.54,817448.67,37.53,Paid
TXN00479,ORD00479,1625573,646532.14,141871.3,48588.44,74563.22,714017.9,43.92,Paid
TXN00480,ORD00480,893146,419340.72,128166.79,37242.83,52809.76,255585.9,28.62,Pending
TXN00481,ORD00481,2351775,989086.63,309303.32,86539.05,186155.99,780690.01,33.2,Pending
TXN00482,ORD00482,2854984,1087599.16,339707.02,102090.34,221636.3,1103951.18,38.67,Pending
TXN00483,ORD00483,2567678,997974.99,293094.37,129460.12,202765.43,944383.09,36.78,Pending
TXN00484,ORD00484,1111564,523993.68,153729.02,31068.9,46952.64,355819.77,32.01,Paid
TXN00485,ORD00485,2789993,1036319.67,306674.12,81919.39,99681.43,1265398.39,45.35,Pending
TXN00486,ORD00486,293724,125024.11,31712.45,11762.33,13031.12,112193.99,38.2,Paid
TXN00487,ORD00487,2354536,929846.27,202326.12,103576.33,129003.52,989783.76,42.04,Paid
TXN00488,ORD00488,2017682,913909.29,186395.44,81936.63,160443.58,674997.06,33.45,Pending
TXN00489,ORD00489,2051545,927193.57,169988.72,50433.55,72808.95,831120.22,40.51,Paid
TXN00490,ORD00490,2482724,1088943.44,305066.37,58589.52,171804.89,858319.78,34.57,Pending
TXN00491,ORD00491,630255,242994.64,85537.88,34187.75,20969.45,246565.28,39.12,Pending
TXN00492,ORD00492,319156,135515.86,44019.42,10281.93,24996.48,104342.33,32.69,Pending
TXN00493,ORD00493,2952550,1272946.66,414483.44,163433.78,98399.82,1003286.31,33.98,Pending
TXN00494,ORD00494,1532478,661361.86,142958.95,36971.96,105370.53,585814.7,38.23,Pending
TXN00495,ORD00495,615114,304207.03,84940.59,35655.55,40755.22,149555.61,24.31,Paid
TXN00496,ORD00496,2682603,1159229.23,253084.45,112988.61,195192.44,962108.26,35.86,Paid
TXN00497,ORD00497,2637384,975579.33,348977.5,77267.71,122181.88,1113377.59,42.22,Paid
TXN00498,ORD00498,2905635,1037271.97,237986.9,124963.36,150798.05,1354614.72,46.62,Pending
TXN00499,ORD00499,1521552,700658.11,207789.16,64451.53,64940.91,483712.29,31.79,Pending
TXN00500,ORD00500,1768336,721024.67,152246.09,92621.0,111297.05,691147.19,39.08,Paid
TXN00501,ORD00501,1013003,365752.18,108758.66,40440.33,54740.09,443311.75,43.76,Paid
TXN00502,ORD00502,227624,107482.98,30940.13,7605.81,9332.57,72262.51,31.75,Pending
TXN00503,ORD00503,2995323,1122554.67,394875.05,176521.03,135872.34,1165499.91,38.91,Pending
TXN00504,ORD00504,2743352,1214021.86,231610.21,121469.99,189587.67,986662.27,35.97,Paid
TXN00505,ORD00505,2114536,818930.99,195710.44,79419.15,93762.41,926713.01,43.83,Pending
TXN00506,ORD00506,1517890,740422.31,189605.09,31388.81,91435.5,465038.29,30.64,Pending
TXN00507,ORD00507,1762774,675396.23,255961.58,39535.11,111999.88,679881.2,38.57,Paid
TXN00508,ORD00508,2380062,1084632.84,234664.58,57675.03,144211.24,858878.31,36.09,Paid
TXN00509,ORD00509,2943106,1373356.1,281288.09,130790.98,186246.77,971424.05,33.01,Pending
TXN00510,ORD00510,352537,129689.23,38053.57,14948.26,16460.99,153384.95,43.51,Paid
TXN00511,ORD00511,1820510,712184.2,259689.12,60423.55,88558.8,699654.32,38.43,Pending
TXN00512,ORD00512,2464103,1158597.16,279080.65,126249.12,126932.7,773243.38,31.38,Paid
TXN00513,ORD00513,1293331,576496.98,193945.31,72122.25,49670.23,401096.23,31.01,Paid
TXN00514,ORD00514,465736,210518.85,69518.35,10109.9,29277.32,146311.58,31.42,Paid
TXN00515,ORD00515,2159445,1018815.01,219061.38,69085.03,172071.96,680411.61,31.51,Paid
TXN00516,ORD00516,195616,83763.56,22929.89,7892.7,7674.98,73354.87,37.5,Paid
TXN00517,ORD00517,1661230,608410.46,208232.83,37922.76,74837.73,731826.22,44.05,Pending
TXN00518,ORD00518,1834122,707400.27,185918.6,63602.04,99670.51,777530.57,42.39,Paid
TXN00519,ORD00519,2312826,1054150.07,241205.68,128803.56,172885.79,715780.9,30.95,Pending
TXN00520,ORD00520,2360816,971001.1,349755.65,122028.11,101944.59,816086.53,34.57,Paid
TXN00521,ORD00521,505952,205225.49,45140.18,25529.8,36321.59,193734.93,38.29,Paid
